Manufacturer Name,NDC Number,Effective Date,History Effective Date,WAC Increase Amount,WAC Amount
Pharmacyclics an AbbVie Company,57962056028,01/14/2022,01/01/2021,$959.49,"$13,925.59"
Pharmacyclics an AbbVie Company,57962056028,01/14/2022,01/14/2022,"$1,030.49","$14,956.08"
"PTC Therapeutics, Inc",52856050101,01/17/2022,01/01/2018,$405.57,"$4,766.57"
"PTC Therapeutics, Inc",52856050101,01/17/2022,01/01/2019,$290.76,"$5,057.33"
"PTC Therapeutics, Inc",52856050101,01/17/2022,01/01/2020,$460.22,"$5,517.55"
"PTC Therapeutics, Inc",52856050101,01/17/2022,08/17/2020,$502.10,"$6,019.65"
"PTC Therapeutics, Inc",52856050101,01/17/2022,01/18/2021,$385.26,"$6,404.91"
"PTC Therapeutics, Inc",52856050101,01/17/2022,08/01/2021,$192.15,"$6,597.05"
"PTC Therapeutics, Inc",52856050101,01/17/2022,01/17/2022,$587.14,"$7,184.19"
"PTC Therapeutics, Inc",52856050203,01/17/2022,01/01/2018,$365.03,"$4,290.03"
"PTC Therapeutics, Inc",52856050203,01/17/2022,01/01/2019,$261.69,"$4,551.72"
"PTC Therapeutics, Inc",52856050203,01/17/2022,01/01/2020,$414.20,"$4,965.92"
"PTC Therapeutics, Inc",52856050203,01/17/2022,08/17/2020,$451.90,"$5,417.82"
"PTC Therapeutics, Inc",52856050203,01/17/2022,01/18/2021,$346.74,"$5,764.56"
"PTC Therapeutics, Inc",52856050203,01/17/2022,08/01/2021,$172.94,"$5,937.50"
"PTC Therapeutics, Inc",52856050203,01/17/2022,01/17/2022,$528.44,"$6,465.94"
"PTC Therapeutics, Inc",52856050303,01/17/2022,01/01/2018,$608.41,"$7,150.41"
"PTC Therapeutics, Inc",52856050303,01/17/2022,01/01/2019,$436.17,"$7,586.58"
"PTC Therapeutics, Inc",52856050303,01/17/2022,01/01/2020,$690.38,"$8,276.96"
"PTC Therapeutics, Inc",52856050303,01/17/2022,08/17/2020,$753.20,"$9,030.16"
"PTC Therapeutics, Inc",52856050303,01/17/2022,01/18/2021,$577.93,"$9,608.09"
"PTC Therapeutics, Inc",52856050303,01/17/2022,08/01/2021,$288.24,"$9,896.33"
"PTC Therapeutics, Inc",52856050303,01/17/2022,01/17/2022,$880.78,"$10,777.11"
"PTC Therapeutics, Inc",52856050403,01/17/2022,01/01/2018,$677.97,"$7,967.97"
"PTC Therapeutics, Inc",52856050403,01/17/2022,01/01/2019,$486.05,"$8,454.02"
"PTC Therapeutics, Inc",52856050403,01/17/2022,01/01/2020,$769.31,"$9,223.33"
"PTC Therapeutics, Inc",52856050403,01/17/2022,08/17/2020,$839.32,"$10,062.65"
"PTC Therapeutics, Inc",52856050403,01/17/2022,01/18/2021,$644.01,"$10,706.66"
"PTC Therapeutics, Inc",52856050403,01/17/2022,08/01/2021,$749.47,"$11,456.13"
"PTC Therapeutics, Inc",52856050403,01/17/2022,01/17/2022,"$1,019.60","$12,475.73"
"PTC Therapeutics, Inc",52856050522,01/17/2022,01/01/2018,$267.19,"$3,140.19"
"PTC Therapeutics, Inc",52856050522,01/17/2022,01/01/2019,$191.55,"$3,331.74"
"PTC Therapeutics, Inc",52856050522,01/17/2022,01/01/2020,$303.19,"$3,634.93"
"PTC Therapeutics, Inc",52856050522,01/17/2022,08/17/2020,$330.78,"$3,965.71"
"PTC Therapeutics, Inc",52856050522,01/17/2022,01/18/2021,$253.80,"$4,219.51"
"PTC Therapeutics, Inc",52856050522,01/17/2022,08/01/2021,$126.59,"$4,346.10"
"PTC Therapeutics, Inc",52856050522,01/17/2022,01/17/2022,$386.80,"$4,732.90"
"Puma Biotechnology, Inc.",70437024018,01/10/2022,01/05/2018,$945.00,"$11,445.00"
"Puma Biotechnology, Inc.",70437024018,01/10/2022,01/04/2019,"$1,133.00","$12,578.00"
"Puma Biotechnology, Inc.",70437024018,01/10/2022,09/06/2019,"$1,245.00","$13,823.00"
"Puma Biotechnology, Inc.",70437024018,01/10/2022,03/01/2020,"$1,368.00","$15,191.00"
"Puma Biotechnology, Inc.",70437024018,01/10/2022,08/01/2020,"$1,504.00","$16,695.00"
"Puma Biotechnology, Inc.",70437024018,01/10/2022,01/15/2021,$820.00,"$17,515.00"
"Puma Biotechnology, Inc.",70437024018,01/10/2022,08/01/2021,$860.00,"$18,375.00"
"Puma Biotechnology, Inc.",70437024018,01/10/2022,01/10/2022,$900.00,"$19,275.00"
PureTek Corporation,59088017854,06/30/2022,06/30/2022,$220.00,"$1,680.00"
"Radius Health, Inc.",70539000101,01/01/2022,02/01/2018,$51.18,"$1,720.88"
"Radius Health, Inc.",70539000101,01/01/2022,01/01/2019,$101.53,"$1,822.41"
"Radius Health, Inc.",70539000101,01/01/2022,01/01/2020,$143.97,"$1,966.38"
"Radius Health, Inc.",70539000101,01/01/2022,01/01/2021,$155.34,"$2,121.72"
"Radius Health, Inc.",70539000101,01/01/2022,01/01/2022,$167.62,"$2,289.34"
"Radius Health, Inc.",70539000102,01/01/2022,02/01/2018,$51.18,"$1,720.88"
"Radius Health, Inc.",70539000102,01/01/2022,01/01/2019,$101.53,"$1,822.41"
"Radius Health, Inc.",70539000102,01/01/2022,01/01/2020,$143.97,$196.38
"Radius Health, Inc.",70539000102,01/01/2022,01/01/2021,$155.34,"$2,121.72"
"Radius Health, Inc.",70539000102,01/01/2022,01/01/2022,$167.62,"$2,289.34"
"Recordati Rare Diseases, inc.",52276040001,01/05/2022,06/01/2018,$71.30,"$1,497.35"
"Recordati Rare Diseases, inc.",52276040001,01/05/2022,06/03/2019,$44.92,"$1,542.27"
"Recordati Rare Diseases, inc.",52276040001,01/05/2022,01/06/2020,$46.27,"$1,588.54"
"Recordati Rare Diseases, inc.",52276040001,01/05/2022,01/06/2021,$79.43,"$1,667.97"
"Recordati Rare Diseases, inc.",52276040001,01/05/2022,01/05/2022,$158.46,"$1,826.43"
"Recordati Rare Diseases, inc.",55292010401,01/05/2022,01/03/2018,$281.28,"$1,406.38"
"Recordati Rare Diseases, inc.",55292010401,01/05/2022,01/07/2019,$140.64,"$1,547.02"
"Recordati Rare Diseases, inc.",55292010401,01/05/2022,01/06/2020,$154.70,"$1,701.72"
"Recordati Rare Diseases, inc.",55292010401,01/05/2022,01/06/2021,$170.17,"$1,871.89"
"Recordati Rare Diseases, inc.",55292010401,01/05/2022,01/05/2022,$187.19,"$2,059.08"
"Recordati Rare Diseases, inc.",55292012252,01/05/2022,05/01/2017,$165.05,"$1,832.19"
"Recordati Rare Diseases, inc.",55292012252,01/05/2022,04/02/2018,$183.22,"$2,015.41"
"Recordati Rare Diseases, inc.",55292012252,01/05/2022,04/01/2019,$201.54,"$2,216.95"
"Recordati Rare Diseases, inc.",55292012252,01/05/2022,01/06/2020,$221.70,"$2,438.65"
"Recordati Rare Diseases, inc.",55292012252,01/05/2022,01/06/2021,$243.87,"$2,682.52"
"Recordati Rare Diseases, inc.",55292012252,01/05/2022,01/05/2022,$268.25,"$2,950.77"
"Recordati Rare Diseases, inc.",55292020111,01/05/2022,01/03/2018,$148.75,"$1,636.29"
"Recordati Rare Diseases, inc.",55292020111,01/05/2022,01/07/2019,$130.74,"$1,767.03"
"Recordati Rare Diseases, inc.",55292020111,01/05/2022,01/06/2020,$141.36,"$1,908.39"
"Recordati Rare Diseases, inc.",55292020111,01/05/2022,01/06/2021,$152.67,"$2,061.06"
"Recordati Rare Diseases, inc.",55292020111,01/05/2022,01/05/2022,$164.88,"$2,225.94"
"Recordati Rare Diseases, inc.",55292030401,01/05/2022,01/03/2018,$196.02,$980.10
"Recordati Rare Diseases, inc.",55292030401,01/05/2022,01/07/2019,$98.03,"$1,078.13"
"Recordati Rare Diseases, inc.",55292030401,01/05/2022,01/06/2020,$107.85,"$1,185.98"
"Recordati Rare Diseases, inc.",55292030401,01/05/2022,01/06/2021,$118.60,"$1,304.58"
"Recordati Rare Diseases, inc.",55292030401,01/05/2022,01/05/2022,$130.46,"$1,435.04"
"Recordati Rare Diseases, inc.",55292032020,01/05/2022,01/06/2021,$198.00,"$2,398.00"
"Recordati Rare Diseases, inc.",55292032020,01/05/2022,07/01/2021,$119.90,"$2,517.90"
"Recordati Rare Diseases, inc.",55292032020,01/05/2022,01/05/2022,$125.90,"$2,643.80"
"Recordati Rare Diseases, inc.",55292032060,01/05/2022,01/06/2021,$594.00,"$7,194.00"
"Recordati Rare Diseases, inc.",55292032060,01/05/2022,07/01/2021,$359.70,"$7,553.70"
"Recordati Rare Diseases, inc.",55292032060,01/05/2022,01/05/2022,$377.69,"$7,931.39"
"Recordati Rare Diseases, inc.",55292070255,01/05/2022,01/03/2018,$216.95,"$7,448.50"
"Recordati Rare Diseases, inc.",55292070255,01/05/2022,01/07/2019,$223.46,"$7,671.96"
"Recordati Rare Diseases, inc.",55292070255,01/05/2022,01/06/2020,$230.16,"$7,902.12"
"Recordati Rare Diseases, inc.",55292070255,01/05/2022,01/06/2021,$711.19,"$8,613.31"
"Recordati Rare Diseases, inc.",55292070255,01/05/2022,01/05/2022,$775.20,"$9,388.51"
"Recordati Rare Diseases, inc.",55292081155,01/05/2022,01/04/2017,$122.87,"$1,351.57"
"Recordati Rare Diseases, inc.",55292081155,01/05/2022,11/27/2017,$337.89,"$1,689.46"
"Recordati Rare Diseases, inc.",55292081155,01/05/2022,01/07/2019,$168.95,"$1,858.41"
"Recordati Rare Diseases, inc.",55292081155,01/05/2022,01/06/2020,$185.84,"$2,044.25"
"Recordati Rare Diseases, inc.",55292081155,01/05/2022,01/06/2021,$204.43,"$2,248.68"
"Recordati Rare Diseases, inc.",55292081155,01/05/2022,01/05/2022,$224.87,"$2,473.55"
"R-Pharm US, LLC",70020191001,01/01/2022,07/03/2017,$22.48,"$1,146.32"
"R-Pharm US, LLC",70020191001,01/01/2022,04/01/2018,$22.93,"$1,169.25"
"R-Pharm US, LLC",70020191001,01/01/2022,09/01/2018,$110.00,"$1,279.25"
"R-Pharm US, LLC",70020191001,01/01/2022,02/04/2019,$51.15,"$1,330.40"
"R-Pharm US, LLC",70020191001,01/01/2022,08/05/2019,$115.05,"$1,445.45"
"R-Pharm US, LLC",70020191001,01/01/2022,05/04/2020,$36.55,"$1,482.00"
"R-Pharm US, LLC",70020191001,01/01/2022,10/05/2020,$143.00,"$1,625.00"
"R-Pharm US, LLC",70020191001,01/01/2022,07/01/2021,$32.50,"$1,657.50"
"R-Pharm US, LLC",70020191001,01/01/2022,01/01/2022,$33.15,"$1,690.65"
"R-Pharm US, LLC",70020191101,01/01/2022,07/03/2017,$67.42,"$3,438.95"
"R-Pharm US, LLC",70020191101,01/01/2022,04/01/2018,$68.80,"$3,507.75"
"R-Pharm US, LLC",70020191101,01/01/2022,09/01/2018,$330.00,"$3,837.75"
"R-Pharm US, LLC",70020191101,01/01/2022,02/04/2019,$153.50,"$3,991.25"
"R-Pharm US, LLC",70020191101,01/01/2022,08/05/2019,$375.10,"$4,366.35"
"R-Pharm US, LLC",70020191101,01/01/2022,05/04/2020,$79.65,"$4,446.00"
"R-Pharm US, LLC",70020191101,01/01/2022,10/05/2020,$429.00,"$4,875.00"
"R-Pharm US, LLC",70020191101,01/01/2022,07/01/2021,$97.50,"$4,972.50"
"R-Pharm US, LLC",70020191101,01/01/2022,01/01/2022,$99.45,"$5,071.95"
"Salix Pharmaceuticals, Inc.",65649000330,01/01/2022,01/01/2021,$34.48,$470.97
"Salix Pharmaceuticals, Inc.",65649000330,01/01/2022,01/01/2022,$37.21,$508.18
"Salix Pharmaceuticals, Inc.",65649015090,01/01/2022,10/05/2017,$135.00,"$1,635.00"
"Salix Pharmaceuticals, Inc.",65649015090,01/01/2022,01/18/2019,$98.10,"$1,733.10"
"Salix Pharmaceuticals, Inc.",65649015090,01/01/2022,01/09/2020,$136.91,"$1,870.01"
"Salix Pharmaceuticals, Inc.",65649015090,01/01/2022,01/01/2021,$147.74,"$2,017.75"
"Salix Pharmaceuticals, Inc.",65649015090,01/01/2022,01/01/2022,$159.40,"$2,177.15"
"Salix Pharmaceuticals, Inc.",65649020175,01/01/2022,01/06/2017,$4.77,$91.48
"Salix Pharmaceuticals, Inc.",65649020175,01/01/2022,01/05/2018,$8.23,$99.71
"Salix Pharmaceuticals, Inc.",65649020175,01/01/2022,01/18/2019,$5.98,$105.69
"Salix Pharmaceuticals, Inc.",65649020175,01/01/2022,01/09/2020,$6.34,$112.03
"Salix Pharmaceuticals, Inc.",65649020175,01/01/2022,01/01/2021,$6.72,$118.75
"Salix Pharmaceuticals, Inc.",65649020175,01/01/2022,01/01/2022,$7.13,$125.88
"Salix Pharmaceuticals, Inc.",65649023141,01/01/2022,01/05/2018,$130.62,"$1,581.93"
"Salix Pharmaceuticals, Inc.",65649023141,01/01/2022,01/18/2019,$94.92,"$1,676.85"
"Salix Pharmaceuticals, Inc.",65649023141,01/01/2022,01/09/2020,$100.61,"$1,777.46"
"Salix Pharmaceuticals, Inc.",65649023141,01/01/2022,01/01/2021,$140.42,"$1,917.88"
"Salix Pharmaceuticals, Inc.",65649023141,01/01/2022,01/01/2022,$151.51,"$2,069.39"
"Salix Pharmaceuticals, Inc.",65649024141,01/01/2022,01/05/2018,$58.23,$705.26
"Salix Pharmaceuticals, Inc.",65649024141,01/01/2022,01/18/2019,$42.32,$747.58
"Salix Pharmaceuticals, Inc.",65649024141,01/01/2022,01/09/2020,$44.85,$792.43
"Salix Pharmaceuticals, Inc.",65649024141,01/01/2022,01/01/2021,$62.61,$855.04
"Salix Pharmaceuticals, Inc.",65649024141,01/01/2022,01/01/2022,$67.55,$922.59
"Salix Pharmaceuticals, Inc.",65649030302,01/01/2022,03/31/2017,$60.16,"$2,000.79"
"Salix Pharmaceuticals, Inc.",65649030302,01/01/2022,10/05/2017,$120.05,"$2,120.84"
"Salix Pharmaceuticals, Inc.",65649030302,01/01/2022,04/05/2018,$74.23,"$2,195.07"
"Salix Pharmaceuticals, Inc.",65649030302,01/01/2022,01/18/2019,$173.41,"$2,368.48"
"Salix Pharmaceuticals, Inc.",65649030302,01/01/2022,01/09/2020,$187.11,"$2,555.59"
"Salix Pharmaceuticals, Inc.",65649030302,01/01/2022,01/01/2021,$201.89,"$2,757.48"
"Salix Pharmaceuticals, Inc.",65649030302,01/01/2022,01/01/2022,$217.84,"$2,975.32"
"Salix Pharmaceuticals, Inc.",65649030303,01/01/2022,03/31/2017,$60.16,"$2,000.79"
"Salix Pharmaceuticals, Inc.",65649030303,01/01/2022,10/05/2017,$120.05,"$2,120.84"
"Salix Pharmaceuticals, Inc.",65649030303,01/01/2022,04/05/2018,$74.23,"$2,195.07"
"Salix Pharmaceuticals, Inc.",65649030303,01/01/2022,01/18/2019,$173.41,"$2,368.48"
"Salix Pharmaceuticals, Inc.",65649030303,01/01/2022,01/09/2020,$187.11,"$2,555.59"
"Salix Pharmaceuticals, Inc.",65649030303,01/01/2022,01/01/2021,$201.89,"$2,757.48"
"Salix Pharmaceuticals, Inc.",65649030303,01/01/2022,01/01/2022,$217.84,"$2,975.32"
"Salix Pharmaceuticals, Inc.",65649040001,01/01/2022,01/09/2020,$6.60,$116.60
"Salix Pharmaceuticals, Inc.",65649040001,01/01/2022,01/01/2021,$7.00,$123.60
"Salix Pharmaceuticals, Inc.",65649040001,01/01/2022,01/01/2022,$7.41,$131.01
"Salix Pharmaceuticals, Inc.",65649040130,01/01/2022,01/06/2017,$9.80,$118.74
"Salix Pharmaceuticals, Inc.",65649040130,01/01/2022,01/05/2018,$10.69,$129.43
"Salix Pharmaceuticals, Inc.",65649040130,01/01/2022,01/18/2019,$3.88,$133.31
"Salix Pharmaceuticals, Inc.",65649040130,01/01/2022,01/09/2020,$8.00,$141.31
"Salix Pharmaceuticals, Inc.",65649040130,01/01/2022,01/01/2021,$11.16,$152.47
"Salix Pharmaceuticals, Inc.",65649040130,01/01/2022,01/01/2022,$12.05,$164.52
"Salix Pharmaceuticals, Inc.",65649041112,01/01/2022,01/06/2017,$43.65,$528.70
"Salix Pharmaceuticals, Inc.",65649041112,01/01/2022,01/05/2018,$47.58,$576.28
"Salix Pharmaceuticals, Inc.",65649041112,01/01/2022,01/18/2019,$17.29,$593.57
"Salix Pharmaceuticals, Inc.",65649041112,01/01/2022,01/09/2020,$35.61,$629.18
"Salix Pharmaceuticals, Inc.",65649041112,01/01/2022,01/01/2021,$49.71,$678.89
"Salix Pharmaceuticals, Inc.",65649041112,01/01/2022,01/01/2022,$53.63,$732.52
"Salix Pharmaceuticals, Inc.",65649041124,01/01/2022,01/06/2017,$87.31,"$1,057.42"
"Salix Pharmaceuticals, Inc.",65649041124,01/01/2022,01/05/2018,$95.17,"$1,152.59"
"Salix Pharmaceuticals, Inc.",65649041124,01/01/2022,01/18/2019,$34.58,"$1,187.17"
"Salix Pharmaceuticals, Inc.",65649041124,01/01/2022,01/09/2020,$71.23,"$1,258.40"
"Salix Pharmaceuticals, Inc.",65649041124,01/01/2022,01/01/2021,$99.41,"$1,357.81"
"Salix Pharmaceuticals, Inc.",65649041124,01/01/2022,01/01/2022,$107.27,"$1,465.08"
"Salix Pharmaceuticals, Inc.",65649055102,01/01/2022,10/05/2017,$9.00,$109.00
"Salix Pharmaceuticals, Inc.",65649055102,01/01/2022,01/18/2019,$6.54,$115.54
"Salix Pharmaceuticals, Inc.",65649055102,01/01/2022,01/09/2020,$9.13,$124.67
"Salix Pharmaceuticals, Inc.",65649055102,01/01/2022,01/01/2021,$9.85,$134.52
"Salix Pharmaceuticals, Inc.",65649055102,01/01/2022,01/01/2022,$10.62,$145.14
"Salix Pharmaceuticals, Inc.",65649055103,01/01/2022,10/05/2017,$63.00,$762.98
"Salix Pharmaceuticals, Inc.",65649055103,01/01/2022,01/18/2019,$45.78,$808.76
"Salix Pharmaceuticals, Inc.",65649055103,01/01/2022,01/09/2020,$63.89,$872.65
"Salix Pharmaceuticals, Inc.",65649055103,01/01/2022,01/01/2021,$68.94,$941.59
"Salix Pharmaceuticals, Inc.",65649055103,01/01/2022,01/01/2022,$74.39,"$1,015.98"
"Salix Pharmaceuticals, Inc.",65649055107,01/01/2022,10/05/2017,$9.00,$109.00
"Salix Pharmaceuticals, Inc.",65649055107,01/01/2022,01/18/2019,$6.54,$115.54
"Salix Pharmaceuticals, Inc.",65649055107,01/01/2022,01/09/2020,$9.13,$124.67
"Salix Pharmaceuticals, Inc.",65649055107,01/01/2022,01/01/2021,$9.85,$134.52
"Salix Pharmaceuticals, Inc.",65649055107,01/01/2022,01/01/2022,$10.62,$145.14
"Salix Pharmaceuticals, Inc.",65649055204,01/01/2022,10/05/2017,$63.00,$762.98
"Salix Pharmaceuticals, Inc.",65649055204,01/01/2022,01/18/2019,$45.78,$808.76
"Salix Pharmaceuticals, Inc.",65649055204,01/01/2022,01/09/2020,$63.89,$872.65
"Salix Pharmaceuticals, Inc.",65649055204,01/01/2022,01/01/2021,$68.94,$941.59
"Salix Pharmaceuticals, Inc.",65649055204,01/01/2022,01/01/2022,$74.39,"$1,015.98"
"Salix Pharmaceuticals, Inc.",65649065103,01/01/2022,01/06/2017,$20.89,$543.13
"Salix Pharmaceuticals, Inc.",65649065103,01/01/2022,01/05/2018,$48.88,$592.01
"Salix Pharmaceuticals, Inc.",65649065103,01/01/2022,01/18/2019,$35.52,$627.53
"Salix Pharmaceuticals, Inc.",65649065103,01/01/2022,01/09/2020,$37.65,$665.18
"Salix Pharmaceuticals, Inc.",65649065103,01/01/2022,01/01/2021,$39.91,$705.09
"Salix Pharmaceuticals, Inc.",65649065103,01/01/2022,01/01/2022,$55.71,$760.80
"Salix Pharmaceuticals, Inc.",65649070141,01/01/2022,01/06/2017,$50.52,$611.85
"Salix Pharmaceuticals, Inc.",65649070141,01/01/2022,01/05/2018,$55.07,$666.92
"Salix Pharmaceuticals, Inc.",65649070141,01/01/2022,01/18/2019,$20.01,$686.93
"Salix Pharmaceuticals, Inc.",65649070141,01/01/2022,01/09/2020,$41.22,$728.15
"Salix Pharmaceuticals, Inc.",65649070141,01/01/2022,01/01/2021,$43.68,$771.83
"Salix Pharmaceuticals, Inc.",65649070141,01/01/2022,01/01/2022,$60.98,$832.81
"Salix Pharmaceuticals, Inc.",70194000330,01/01/2022,01/01/2018,$34.99,$388.47
"Salix Pharmaceuticals, Inc.",70194000330,01/01/2022,01/01/2019,$23.31,$411.78
"Salix Pharmaceuticals, Inc.",70194000330,01/01/2022,01/09/2020,$24.71,$436.49
"Salix Pharmaceuticals, Inc.",70194000330,01/01/2022,01/01/2021,$34.48,$470.97
"Salix Pharmaceuticals, Inc.",70194000330,01/01/2022,01/01/2022,$37.21,$508.18
Sanofi,00024590801,01/03/2022,05/22/2017,"$3,000.00","$3,000.00"
Sanofi,00024590801,01/03/2022,05/04/2018,$159.00,"$3,159.00"
Sanofi,00024590801,01/03/2022,01/04/2019,$164.27,"$3,323.27"
Sanofi,00024590801,01/03/2022,01/03/2020,$156.19,"$3,479.46"
Sanofi,00024590801,01/03/2022,01/03/2021,$177.45,"$3,656.91"
Sanofi,00024590801,01/03/2022,01/03/2022,$208.44,"$3,865.35"
Sanofi,00024591001,01/03/2022,05/22/2017,"$3,000.00","$3,000.00"
Sanofi,00024591001,01/03/2022,05/04/2018,$159.00,"$3,159.00"
Sanofi,00024591001,01/03/2022,01/04/2019,$164.27,"$3,323.27"
Sanofi,00024591001,01/03/2022,01/03/2020,$156.19,"$3,479.46"
Sanofi,00024591001,01/03/2022,01/03/2021,$177.45,"$3,656.91"
Sanofi,00024591001,01/03/2022,01/03/2022,$208.44,"$3,865.35"
Sanofi,00024592001,01/03/2022,06/18/2018,"$3,159.00","$3,159.00"
Sanofi,00024592001,01/03/2022,01/04/2019,$164.27,"$3,323.27"
Sanofi,00024592001,01/03/2022,01/03/2020,$156.19,"$3,479.46"
Sanofi,00024592001,01/03/2022,01/03/2021,$177.45,"$3,656.91"
Sanofi,00024592001,01/03/2022,01/03/2022,$208.44,"$3,865.35"
Sanofi,00024592201,01/03/2022,06/18/2018,"$3,159.00","$3,159.00"
Sanofi,00024592201,01/03/2022,01/04/2019,$164.27,"$3,323.27"
Sanofi,00024592201,01/03/2022,01/03/2020,$156.19,"$3,479.46"
Sanofi,00024592201,01/03/2022,01/03/2021,$177.45,"$3,656.91"
Sanofi,00024592201,01/03/2022,01/03/2022,$208.44,"$3,865.35"
Sanofi,58468021002,01/03/2022,09/29/2017,$293.85,"$6,170.93"
Sanofi,58468021002,01/03/2022,02/09/2018,$357.91,"$6,528.84"
Sanofi,58468021002,01/03/2022,01/04/2019,$287.28,"$6,816.12"
Sanofi,58468021002,01/03/2022,01/03/2020,$340.81,"$7,156.93"
Sanofi,58468021002,01/03/2022,01/03/2021,$365.00,"$7,521.93"
Sanofi,58468021002,01/03/2022,01/03/2022,$428.75,"$7,950.68"
Sanofi,58468021004,01/03/2022,07/01/2019,"$7,302.99","$7,302.99"
Sanofi,58468021004,01/03/2022,01/03/2020,$365.15,"$7,668.14"
Sanofi,58468021004,01/03/2022,01/03/2021,$391.08,"$8,059.22"
Sanofi,58468021004,01/03/2022,01/03/2022,$459.38,"$8,518.60"
Sanofi,58468021101,01/03/2022,09/29/2017,$293.85,"$6,170.93"
Sanofi,58468021101,01/03/2022,02/09/2018,$357.91,"$6,528.84"
Sanofi,58468021101,01/03/2022,01/04/2019,$287.28,"$6,816.12"
Sanofi,58468021101,01/03/2022,01/03/2020,$340.81,"$7,156.93"
Sanofi,58468021101,01/03/2022,01/03/2021,$365.00,"$7,521.93"
Sanofi,58468021101,01/03/2022,01/03/2022,$428.75,"$7,950.68"
Sanofi,58468021104,01/03/2022,07/01/2019,"$7,302.99","$7,302.99"
Sanofi,58468021104,01/03/2022,01/03/2020,$365.15,"$7,668.14"
Sanofi,58468021104,01/03/2022,01/03/2021,$391.08,"$8,059.22"
Sanofi,58468021104,01/03/2022,01/03/2022,$459.38,"$8,518.60"
"Santarus, Inc.",68012025820,01/01/2022,01/06/2017,$59.94,$725.93
"Santarus, Inc.",68012025820,01/01/2022,01/05/2018,$65.33,$791.26
"Santarus, Inc.",68012025820,01/01/2022,01/18/2019,$47.48,$838.74
"Santarus, Inc.",68012025820,01/01/2022,01/09/2020,$50.32,$889.06
"Santarus, Inc.",68012025820,01/01/2022,01/01/2021,$70.24,$959.30
"Santarus, Inc.",68012025820,01/01/2022,01/01/2022,$75.78,"$1,035.08"
Saol Therapeutics Inc,70257012651,01/03/2022,08/01/2018,$71.78,"$1,507.45"
Saol Therapeutics Inc,70257012651,01/03/2022,01/01/2019,$134.17,"$1,641.62"
Saol Therapeutics Inc,70257012651,01/03/2022,03/01/2020,$162.52,"$1,804.14"
Saol Therapeutics Inc,70257012651,01/03/2022,02/01/2021,$88.40,"$1,892.54"
Saol Therapeutics Inc,70257012651,01/03/2022,01/03/2022,$111.66,"$2,004.20"
Saol Therapeutics Inc,70257053251,01/03/2022,01/01/2015,$59.00,"$1,223.00"
Saol Therapeutics Inc,70257053251,01/03/2022,01/01/2016,$62.00,"$1,285.00"
Saol Therapeutics Inc,70257053251,01/03/2022,01/05/2020,$127.00,"$1,412.22"
Saol Therapeutics Inc,70257053251,01/03/2022,02/01/2021,$69.20,"$1,481.42"
Saol Therapeutics Inc,70257053251,01/03/2022,01/03/2022,$131.85,"$1,613.27"
"Seattle Genetics, Inc.",51144002001,03/31/2022,10/01/2020,$82.00,"$2,192.00"
"Seattle Genetics, Inc.",51144002001,03/31/2022,03/31/2021,$85.00,"$2,277.00"
"Seattle Genetics, Inc.",51144002001,03/31/2022,09/30/2021,$88.00,"$2,365.00"
"Seattle Genetics, Inc.",51144002001,03/31/2022,03/31/2022,$92.00,"$2,457.00"
"Seattle Genetics, Inc.",51144003001,03/31/2022,10/01/2020,$123.00,"$3,288.00"
"Seattle Genetics, Inc.",51144003001,03/31/2022,03/31/2021,$127.50,"$3,415.50"
"Seattle Genetics, Inc.",51144003001,03/31/2022,09/30/2021,$132.00,"$3,547.50"
"Seattle Genetics, Inc.",51144003001,03/31/2022,03/31/2022,$138.00,"$3,685.50"
Servier Pharmaceuticals LLC,72694095401,01/01/2022,08/08/2017,"$1,077.37","$14,544.54"
Servier Pharmaceuticals LLC,72694095401,01/01/2022,11/01/2018,"$1,061.75","$15,606.29"
Servier Pharmaceuticals LLC,72694095401,01/01/2022,03/08/2019,"$1,404.57","$17,010.86"
Servier Pharmaceuticals LLC,72694095401,01/01/2022,01/01/2020,"$1,590.52","$18,601.38"
Servier Pharmaceuticals LLC,72694095401,01/01/2022,01/01/2021,"$1,739.23","$20,340.61"
Servier Pharmaceuticals LLC,72694095401,01/01/2022,01/01/2022,"$1,901.85","$22,242.46"
"Supernus Pharmaceuticals, Inc.",17772010101,01/01/2022,01/06/2017,$44.65,$788.81
"Supernus Pharmaceuticals, Inc.",17772010101,01/01/2022,06/29/2017,$30.76,$819.57
"Supernus Pharmaceuticals, Inc.",17772010101,01/01/2022,01/01/2018,$65.57,$885.14
"Supernus Pharmaceuticals, Inc.",17772010101,01/01/2022,01/01/2019,$70.81,$955.95
"Supernus Pharmaceuticals, Inc.",17772010101,01/01/2022,01/01/2020,$76.48,"$1,032.43"
"Supernus Pharmaceuticals, Inc.",17772010101,01/01/2022,01/01/2021,$61.95,"$1,094.38"
"Supernus Pharmaceuticals, Inc.",17772010101,01/01/2022,01/01/2022,$65.66,"$1,160.04"
"Supernus Pharmaceuticals, Inc.",17772010130,01/01/2022,01/01/2018,$19.67,$265.55
"Supernus Pharmaceuticals, Inc.",17772010130,01/01/2022,01/01/2019,$21.24,$286.79
"Supernus Pharmaceuticals, Inc.",17772010130,01/01/2022,01/01/2020,$22.94,$309.73
"Supernus Pharmaceuticals, Inc.",17772010130,01/01/2022,01/01/2021,$18.58,$328.31
