OSHPD ID,Manufacturer Name,Date Reported,NDC Number,Drug Product Description,WAC Effective Date,WAC Increase Amount,WAC After Increase,Patent Expiration Date,Drug Source Type,Unit Sales Volume in US,Unit Sales Volume Non-Public Indicator,Cost Increase Factors,Cost Increase Factors Non-Public Indicator,Change Improvement Description,Change Improvement Non-Public Indicator,Acquisition Date,Company Acquired From,Acquisition Price,Acquisition Price Non-Public Indicator,Acquisition Price Comment,WAC at Acquisition,WAC Year Prior to Acquisition,Year Drug Introduced to Market,WAC at Intro to Market,Supporting Documents,General Comments
Rx0000011,Sanofi,03/31/2022,00024592201,KEVZARA (sarilumab) 200 mg/1.14 mL pen - carton of 2 pens,01/03/2022,208.44,3865.35,12/06/2031,Single Source Drug,,1,"While many factors, including decisions affecting patient out-of-pocket spending and insurance coverage, are controlled by other stakeholders in the health care system, we believe we have a responsibility to be a leader in solving issues of patient access and system viability. For our part, we price our medicines according to their value, while contributing to broader solutions that improve patient outcomes and support affordability within the U.S. health care system.
Sanofi’s commitment to pricing rests on three principles:
CLEAR RATIONALE FOR PRICING at the time of launch of a new medicine
LIMITED U.S. PRICE INCREASES on our medicines over time
CONTINUED TRANSPAR­­­ENCY IN THE U.S. around our pricing decisions
 
When we set the price of a new medicine, we hold ourselves to a rigorous and structured process that includes a holistic assessment of value, including 1) clinical value and outcomes, or the benefit the medicine delivers to patients, and how well it works compared to a standard of care; 2) economic value, or how the medicine reduces the need – and therefore costs – of other health care interventions; and 3) social value, or how the medicine contributes to quality of life and productivity. Our assessments rely on a range of internal and external methodologies, including health technology assessment (HTA) and other analyses that help define or quantify value and include patient perspectives and priorities. Similar treatment options available or anticipated at the time of launch, in order to understand the landscape within the disease areas in which the medicine may be used. Affordability, including the steps we must take to promote access for patients and contribute to a more sustainable system for payors and health care systems. Unique factors specific to the medicine at the time of launch. 
 
We acknowledge our role in preserving the sustainability of our health care system and in limiting our contribution to U.S. health care spending growth. Should we take a list price increase on one of our medicines, our guiding principle is to limit the total annual increase during our fiscal year (Jan. 1 to Dec. 31) to a level at or below the projected growth rate for National Health Expenditures (NHE) for said year.   Our benchmark, the projected U.S. NHE growth rate, is estimated and published annually by the Centers for Medicare & Medicaid Services (CMS). The NHE projection provides a critical forward-looking view needed for business planning. NHE measures spending across all health care goods and services and reflects payments made by both public and private payors. Once the NHE projection is updated each year, we will adjust any future planned pricing actions to reflect the projection. Given the need for business planning, we will adopt the updated standard by April 1 each year.",,See Column 10 Cost Increase Factors,,,,,,,,,,,,
Rx0000011,Sanofi,03/31/2022,00024591001,KEVZARA (sarilumab) 200 mg/1.14 mL syringe - carton of 2 syringes,01/03/2022,208.44,3865.35,12/06/2031,Single Source Drug,,1,"While many factors, including decisions affecting patient out-of-pocket spending and insurance coverage, are controlled by other stakeholders in the health care system, we believe we have a responsibility to be a leader in solving issues of patient access and system viability. For our part, we price our medicines according to their value, while contributing to broader solutions that improve patient outcomes and support affordability within the U.S. health care system.
Sanofi’s commitment to pricing rests on three principles:
• CLEAR RATIONALE FOR PRICING at the time of launch of a new medicine
• LIMITED U.S. PRICE INCREASES on our medicines over time
• CONTINUED TRANSPARENCY IN THE U.S. around our pricing decisions
When we set the price of a new medicine, we hold ourselves to a rigorous and structured process that includes a holistic assessment of value, including 1) clinical value and outcomes, or the benefit the medicine delivers to patients, and how well it works compared to a standard of care; 2) economic value, or how the medicine reduces the need – and therefore costs – of other health care interventions; and 3) social value, or how the medicine contributes to quality of life and productivity. Our assessments rely on a range of internal and external methodologies, including health technology assessment (HTA) and other analyses that help define or quantify value and include patient perspectives and priorities. Similar treatment options available or anticipated at the time of launch, in order to understand the landscape within the disease areas in which the medicine may be used. Affordability, including the steps we must take to promote access for patients and contribute to a more sustainable system for payors and health care systems. Unique factors specific to the medicine at the time of launch. 
We acknowledge our role in preserving the sustainability of our health care system and in limiting our contribution to U.S. health care spending growth. Should we take a list price increase on one of our medicines, our guiding principle is to limit the total annual increase during our fiscal year (Jan. 1 to Dec. 31) to a level at or below the projected growth rate for National Health Expenditures (NHE) for said year.   Our benchmark, the projected U.S. NHE growth rate, is estimated and published annually by the Centers for Medicare & Medicaid Services (CMS). The NHE projection provides a critical forward-looking view needed for business planning. NHE measures spending across all health care goods and services and reflects payments made by both public and private payors. Once the NHE projection is updated each year, we will adjust any future planned pricing actions to reflect the projection. Given the need for business planning, we will adopt the updated standard by April 1 each year.",,See Column 10 Cost Increase Factors,,,,,,,,,,,,
Rx0000092,"Santarus, Inc.",03/31/2022,68012025820,"CYCLOSET® (bromocriptine mesytate tablets) 0.8 mg tablets, 200 ct",01/01/2022,75.78,1035.08,04/30/2032,Single Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.
Rx0000035,Saol Therapeutics Inc,03/31/2022,70257053251,"Cytomegalovirus Immune Globulin Intravenous (Human), 1 single dose vial (50 mL)",01/03/2022,131.85,1613.27,,Single Source Drug,,1,,1,,1,08/06/2019,CSL Behring,,1,,1285.00,1285.00,1998,1164.00,,"We do not have the WAC at Intro to Market for CytoGam.  MedImmune was the company that first marketed the product.  2011 price of $1,164.00 is the oldest price we have."
Rx0000035,Saol Therapeutics Inc,03/31/2022,70257012651,"VARIZIG, single dose vial of 125 IU in 1.2mL",01/03/2022,111.66,2004.20,,Single Source Drug,,1,,1,,1,09/27/2017,Aptevo Therapeutics,,1,,1306.34,1185.00,2012,682.50,,"Varizig introduced to the market in 2012 as lyophilized powder.  Current formulation is liquid.                              
Patent Exp. Date: N/A (Biologic status)"
Rx0000086,"Seattle Genetics, Inc.",03/31/2022,51144002001,PADCEV (enfortumab vedotin-ejfv) 20 mg lyophilized powder in a single-dose vial for reconstitution,03/31/2022,92.00,2457.00,12/31/2031,Single Source Drug,,1,,1,,1,,,,,,,,,,,"1) Seagen (formerly Seattle Genetics) does not believe information related to the unit sales volume in the U.S., cost increase factors, or change/improvement descriptions are in the public domain or otherwise publicly available. As a result, for these data elements, Seagen limits its response pursuant to Cal. Health & Safety Code § 127679(b). 2) As described in our publicly available financial disclosures, for PADCEV and our related ADC technology, we own, co-owned or have licensed the rights to fourteen patents in the United States and Europe that will expire between 2022 and 2031. However, the specific day and month of the patent expiration is not publicly available, though the Department of Health Care Access and Information (""HCAI"") Portal does not permit Seagen to insert only a year for this data field. As a result, Seagen has entered ""12/31/2031"" for the ""patent expiration date"" field in order to submit a report to HCAI, though this does not reflect the actual date and month which Seagen's patents expire. In addition, the reported patent expiration date does not reflect any pending patents, patent term extensions, pediatric exclusivity, or patent-related litigation, each of which is speculative and which may extend or shorten the reported expiration date."
Rx0000086,"Seattle Genetics, Inc.",03/31/2022,51144003001,PADCEV (enfortumab vedotin-ejfv) 30 mg lyophilized powder in a single-dose vial for reconstitution,03/31/2022,138.00,3685.50,12/31/2031,Single Source Drug,,1,,1,,1,,,,,,,,,,,"1) Seagen (formerly Seattle Genetics) does not believe information related to the unit sales volume in the U.S., cost increase factors, or change/improvement descriptions are in the public domain or otherwise publicly available. As a result, for these data elements, Seagen limits its response pursuant to Cal. Health & Safety Code § 127679(b). 2) As described in our publicly available financial disclosures, for PADCEV and our related ADC technology, we own, co-owned or have licensed the rights to fourteen patents in the United States and Europe that will expire between 2022 and 2031. However, the specific day and month of the patent expiration is not publicly available, though the Department of Health Care Access and Information (""HCAI"") Portal does not permit Seagen to insert only a year for this data field. As a result, Seagen has entered ""12/31/2031"" for the ""patent expiration date"" field in order to submit a report to HCAI, though this does not reflect the actual date and month which Seagen's patents expire. In addition, the reported patent expiration date does not reflect any pending patents, patent term extensions, pediatric exclusivity, or patent-related litigation, each of which is speculative and which may extend or shorten the reported expiration date."
Rx0000028,Servier Pharmaceuticals LLC,03/31/2022,72694095401,"Oncaspar Injection Solution 750 Unit/ML, 5 ML, Unit-Dose, Vial",01/01/2022,1901.85,22242.46,,Single Source Drug,,1,"The increase of wholesale Acquisition Cost (WAC) for the product is due to increases in many factors that could include the cost of manufacturing  and distribution, increases in the cost of ingredients, increases in shipping for the product and increases in the costs to market the product.  There are many other non-financial factors that have impacted the decision including COVID-19, company structure, market access and others.",,"The change in price of the product is not necessarily related to changes in the product but is determined after careful consideration of a number of interdependent factors, including but not limited to, clinical and economic value of therapy, therapeutic category, market dynamics, competitor pricing, discounts provided to customers, commercial and government rebates, patient support, and overall research and development costs.",,,,,,,,,,,,
Rx0000165,"Supernus Pharmaceuticals, Inc.",03/31/2022,17772012101,"Oxtellar XR 150mg X 100, capsule",01/01/2022,45.49,803.59,04/13/2027,Single Source Drug,,1,,1,,1,,,,,,,,,,,
Rx0000165,"Supernus Pharmaceuticals, Inc.",03/31/2022,17772012201,"Oxtellar XR 300mg X 100, capsule",01/01/2022,63.19,1116.40,04/13/2027,Single Source Drug,,1,,1,,1,,,,,,,,,,,
Rx0000165,"Supernus Pharmaceuticals, Inc.",03/31/2022,17772012301,"Oxtellar XR 600mg X 100, capsule",01/01/2022,115.70,2044.02,04/13/2027,Single Source Drug,,1,,1,,1,,,,,,,,,,,
Rx0000165,"Supernus Pharmaceuticals, Inc.",03/31/2022,17772010330,"Trokendi XR 100mg X 30, capsule",01/01/2022,50.84,898.16,04/04/2028,Single Source Drug,,1,,1,,1,,,,,,,,,,,
Rx0000165,"Supernus Pharmaceuticals, Inc.",03/31/2022,17772010301,"Trokendi XR 100mg X100, capsule",01/01/2022,169.47,2993.89,04/04/2028,Single Source Drug,,1,,1,,1,,,,,,,,,,,
Rx0000165,"Supernus Pharmaceuticals, Inc.",03/31/2022,17772010430,"Trokendi XR 200mg X 30, capsule",01/01/2022,69.55,1228.64,04/04/2028,Single Source Drug,,1,,1,,1,,,,,,,,,,,
Rx0000165,"Supernus Pharmaceuticals, Inc.",03/31/2022,17772010401,"Trokendi XR 200mg X100, capsule",01/01/2022,231.82,4095.42,04/04/2028,Single Source Drug,,1,,1,,1,,,,,,,,,,,
Rx0000165,"Supernus Pharmaceuticals, Inc.",03/31/2022,17772010130,"Trokendi XR 25mg X 30, capsule",01/01/2022,19.70,348.01,04/04/2028,Single Source Drug,,1,,1,,1,,,,,,,,,,,
Rx0000165,"Supernus Pharmaceuticals, Inc.",03/31/2022,17772010101,"Trokendi XR 25mg X100, capsule",01/01/2022,65.66,1160.04,04/04/2028,Single Source Drug,,1,,1,,1,,,,,,,,,,,
Rx0000165,"Supernus Pharmaceuticals, Inc.",03/31/2022,17772010230,"Trokendi XR 50mg X 30, capsule",01/01/2022,25.66,453.31,04/04/2028,Single Source Drug,,1,,1,,1,,,,,,,,,,,
Rx0000165,"Supernus Pharmaceuticals, Inc.",03/31/2022,17772010201,"Trokendi XR 50mg X100, capsule",01/01/2022,85.53,1511.07,04/04/2028,Single Source Drug,,1,,1,,1,,,,,,,,,,,
Rx0000105,"Takeda Pharmaceuticals America, Inc.",03/31/2022,64764030020,Entyvio 300mg 20mL Vial,01/04/2022,436.60,7713.23,,Single Source Drug,,1,,1,,1,,,,,,,,,,,"Not acquired in the last 5 years. Please note that Patent Expiration Date is not publicly available for Entyvio. For more information about Takeda’s approach to pricing medicines in the U.S., please refer to Takeda's US Pricing Philosophy at: https://www.takeda.com/en-us/who-we-are/takeda-pricing-philosophy/"
Rx0000232,TerSera Therapeutics LLC,03/31/2022,70720012585,"(New Labeler Code) XERMELO (telostristat ethyl), Oral Tablet, 250mg, 1 Case/84 Tablets",01/01/2022,370.52,7932.07,02/27/2031,Single Source Drug,,1,,1,,1,09/08/2020,"Lexicon Pharmaceuticals, Inc",159000000,,""" Lexicon received approximately $159M in upfront payments and up to $65 million in future milestone payments plus mid-teens royalties on net sales of XERMELO for the treatment of biliary tract cancer.""",6559.00,5961.00,2017,5164.00,,"Consistent with the relevant statutes and regulations, the information provided in this report is limited to that which TerSera believes is in the public domain or otherwise publicly available.

This product's NDC description matches another product inside this manufacturers submissions, but the NDCs are different. This is due to the manufacturer acquiring the product and then changing the NDC to their labeler code in the past few months."
Rx0000232,TerSera Therapeutics LLC,03/31/2022,70720095036,"ZOLADEX (goserelin implant), 3.6mg, 1 Syringe",01/01/2022,36.60,783.61,04/13/2022,Single Source Drug,,1,,1,,1,04/06/2018,AztraZeneca,320000000,,"AstraZeneca received a $250m upfront payment for the rights of Zoladex, with double-digit quarterly sales-based payments being recieved on an ongoing basis. A further $70m was also in the sell should Zoladex meet a series of sales-related milestones",605.00,550.50,1989,265.63,,"Consistent with the relevant statutes and regulations, the information provided in this report is limited to that which TerSera believes is in the public domain or otherwise publicly available."
Rx0000217,"Teva Neuroscience, Inc.",03/31/2022,68546017260,AUSTEDO TABLETS 12MG 60,01/01/2022,485.37,6629.90,09/15/2038,Single Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000217,"Teva Neuroscience, Inc.",03/31/2022,68546017060,AUSTEDO TABLETS 6MG 60,01/01/2022,323.60,4419.90,09/15/2038,Single Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000217,"Teva Neuroscience, Inc.",03/31/2022,68546017160,AUSTEDO TABLETS 9MG 60,01/01/2022,364.10,4972.40,09/15/2038,Single Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000217,"Teva Neuroscience, Inc.",03/31/2022,68546014256,AZILECT TABLET 0.5MG 30,01/01/2022,85.60,996.50,08/27/2027,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000217,"Teva Neuroscience, Inc.",03/31/2022,68546022956,AZILECT TABLET1MG 30,01/01/2022,85.60,996.50,08/27/2027,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,63459051230,ACTIQ Lozenge  1200MCG 30,01/01/2022,537.60,6256.40,,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,63459051630,ACTIQ Lozenge  1600MCG 30,01/01/2022,663.20,7718.10,,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,63459050230,ACTIQ Lozenge  200MCG 30,01/01/2022,225.30,2621.60,,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,63459050430,ACTIQ Lozenge  400MCG 30,01/01/2022,285.10,3318.00,,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,63459050830,ACTIQ Lozenge  800MCG 30,01/01/2022,413.60,4813.20,,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,63459050630,ACTIQ Lozenge 600MCG 30,01/01/2022,349.40,4066.40,,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,57844011001,ADDERALL TABLET 10MG 100,01/01/2022,77.03,896.00,,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,57844012001,ADDERALL TABLET 20MG 100,01/01/2022,77.03,896.00,,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,57844013001,ADDERALL TABLET 30MG 100,01/01/2022,77.03,896.00,,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,57844011201,ADDERALL TABLET12.5MG 100,01/01/2022,77.03,896.00,,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,57844011501,ADDERALL TABLET15MG 100,01/01/2022,77.03,896.00,,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,57844010501,ADDERALL TABLET5MG 100,01/01/2022,77.03,896.00,,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,57844011701,ADDERALL TABLET7.5MG 100,01/01/2022,77.03,896.00,,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,63459070060,AMRIX ORAL CAPSULE ER 15 MG 60,01/01/2022,260.70,3034.50,02/26/2025,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,63459070160,AMRIX ORAL CAPSULE ER 30 MG 60,01/01/2022,260.70,3034.50,02/26/2025,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,63459054128,FENTORA TABLET 100MCG 28,01/01/2022,164.90,1918.90,06/15/2028,Single Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,63459054228,FENTORA TABLET 200MCG 28,01/01/2022,208.30,2424.40,06/15/2028,Single Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,63459054428,FENTORA TABLET 400MCG 28,01/01/2022,302.30,3517.80,06/15/2028,Single Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,63459054628,FENTORA TABLET 600MCG 28,01/01/2022,392.40,4567.00,06/15/2028,Single Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,63459054828,FENTORA TABLET 800MCG 28,01/01/2022,483.40,5626.40,06/15/2028,Single Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,52544008001,FIORICET CAPSULE 50/300/40MG  100,01/01/2022,56.00,652.00,,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,52544008201,FIORICET/CODEINE CAPSULE  50/300/40/30MG 100,01/01/2022,117.30,1365.00,,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,00093360882,FLUTIC/SALMET INH PWD 113/14MCG 60 DOSE,02/07/2022,21.60,117.00,04/06/2035,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,00093360982,FLUTIC/SALMET INH PWD 232/14MCG 60 DOSE,02/07/2022,21.60,117.00,04/06/2035,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,00093360782,FLUTICA/SALMET INH PWD 55-14MCG 60 DOSE,02/07/2022,21.60,117.00,04/06/2035,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,63459041230,GABITRIL TABLET 12MG 30,01/01/2022,39.70,461.90,,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,63459040230,GABITRIL TABLET 2MG 30,01/01/2022,30.70,357.30,,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,63459040430,GABITRIL TABLET 4MG 30,01/01/2022,30.70,357.30,,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,63459041630,GABITRIL TABLET16MG 30,01/01/2022,52.00,604.80,,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,57844021552,GALZIN CAPSULE  25MG 250,01/01/2022,40.70,474.10,,Single Source Drug,,1,,1,,1,,,,,,,,,,,"No patent expiration date listed - no patents ever listed
Acquisition fields left blank; product was not acquired within the previous five years."
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,57844020852,GALZIN CAPSULE  50MG 250,01/01/2022,67.90,790.10,,Single Source Drug,,1,,1,,1,,,,,,,,,,,"No patent expiration date listed - no patents ever listed
Acquisition fields left blank; product was not acquired within the previous five years."
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,16252053901,ISRADIPINE 2.5MG CAPSULES 100,01/17/2022,47.40,144.30,,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,16252054001,ISRADIPINE 5MG CAPSULES 100,01/17/2022,69.29,211.00,,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,63459021530,NUVIGIL TABLET 150MG 30,01/01/2022,87.10,1013.50,06/18/2024,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,63459022030,NUVIGIL TABLET 200MG 30,01/01/2022,87.10,1013.50,06/18/2024,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,63459022530,NUVIGIL TABLET 250MG 30,01/01/2022,87.10,1013.50,06/18/2024,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,63459020530,NUVIGIL TABLET 50MG 30,01/01/2022,28.90,336.80,06/18/2024,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,00575620030,PROGLYCEM ORAL SUSPENSION 50MG/ML 30ML/ 1 BOTTLE,01/01/2022,32.40,376.80,,Single Source Drug,,1,,1,,1,,,,,,,,,,,"No patent expiration date listed - no patents ever listed
Acquisition fields left blank; product was not acquired within the previous five years."
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,63459010130,PROVIGIL TABLET 100MG 30,01/01/2022,121.90,1418.30,05/29/2024,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,63459020130,PROVIGIL TABLET 200MG 30,01/01/2022,184.10,2142.90,05/29/2024,Innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,63459017714,SYNRIBO INJECTION 3.5 MG,01/01/2022,104.50,1216.50,10/26/2026,Single Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000019,Teva Pharmaceuticals USA,03/31/2022,63459060106,TRISENOX VIAL 2 MG/ML 6 ML,01/01/2022,916.30,10663.80,,Single Source Drug,,1,,1,,1,,,,,,,,,,,"No patent expiration date listed - no patents ever listed
Acquisition fields left blank; product was not acquired within the previous five years."
Rx0000218,"Teva Respiratory, LLC",03/31/2022,59310081206,AIRDUO 113-14MCG 60 ACT /inhaler,01/01/2022,32.97,383.30,04/06/2035,Single Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000218,"Teva Respiratory, LLC",03/31/2022,59310082206,AIRDUO 232-14MCG 60 ACT/ inhaler,01/01/2022,32.97,383.30,04/06/2035,Single Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000218,"Teva Respiratory, LLC",03/31/2022,59310080506,AIRDUO 55-14MCG 60 ACT /inhaler,01/01/2022,32.97,383.30,04/06/2035,Single Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000218,"Teva Respiratory, LLC",03/31/2022,59310040606,QNASL PLV INHALER 40MCG 60/ACT TRADE /1 inhaler,01/01/2022,24.21,281.73,10/21/2031,Single Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000218,"Teva Respiratory, LLC",03/31/2022,59310041012,QNASL PLV INHALER 80MCG 120/ACT TRADE/ 1 inhaler,01/01/2022,24.21,281.73,10/21/2031,Single Source Drug,,1,,1,,1,,,,,,,,,,,Acquisition fields left blank; product was not acquired within the previous five years.
Rx0000219,"Teva Women's Health, Inc.",03/31/2022,51285042410,AYGESTIN TABLET  5MG 50,01/01/2022,26.10,303.30,,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,"No patent expiration date listed - no patents ever listed
Acquisition fields left blank; product was not acquired within the previous five years."
Rx0000219,"Teva Women's Health, Inc.",03/31/2022,51285012870,LOESTRIN FE  TABLET 28 1.5MG/30MCG 140,01/01/2022,72.40,842.10,,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,"No patent expiration date listed - no patents ever listed
Acquisition fields left blank; product was not acquired within the previous five years."
Rx0000219,"Teva Women's Health, Inc.",03/31/2022,51285012570,LOESTRIN FE TABLET 28 1MG/20MCG 140,01/01/2022,72.40,842.10,,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,"No patent expiration date listed - no patents ever listed
Acquisition fields left blank; product was not acquired within the previous five years."
Rx0000219,"Teva Women's Health, Inc.",03/31/2022,51285013197,LOESTRIN TABLET 21 1.0MG/20MCG 105,01/01/2022,72.40,842.10,,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,"No patent expiration date listed - no patents ever listed
Acquisition fields left blank; product was not acquired within the previous five years."
Rx0000219,"Teva Women's Health, Inc.",03/31/2022,51285012797,LOESTRIN TABLET 21 1.5MG/30MCG 105,01/01/2022,72.40,842.10,,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,"No patent expiration date listed - no patents ever listed
Acquisition fields left blank; product was not acquired within the previous five years."
