Manufacturer Name,NDC Number,Effective Date,History Effective Date,WAC Increase Amount,WAC Amount
"Otsuka America Pharmaceutical, Inc.",59148002050,01/15/2021,01/01/2018,$386.75,"$4,293.30"
"Otsuka America Pharmaceutical, Inc.",59148002050,01/15/2021,01/15/2019,$214.67,"$4,507.97"
"Otsuka America Pharmaceutical, Inc.",59148002050,01/15/2021,02/10/2020,$446.29,"$4,954.26"
"Otsuka America Pharmaceutical, Inc.",59148002050,01/15/2021,01/15/2021,$247.71,"$5,201.97"
"Otsuka America Pharmaceutical, Inc.",59148002150,01/15/2021,01/01/2016,$367.84,"$3,711.84"
"Otsuka America Pharmaceutical, Inc.",59148002150,01/15/2021,01/01/2017,$111.36,"$3,823.20"
"Otsuka America Pharmaceutical, Inc.",59148002150,01/15/2021,07/01/2017,$229.39,"$4,052.59"
"Otsuka America Pharmaceutical, Inc.",59148002150,01/15/2021,01/01/2018,$401.21,"$4,453.80"
"Otsuka America Pharmaceutical, Inc.",59148002150,01/15/2021,01/15/2019,$222.69,"$4,676.49"
"Otsuka America Pharmaceutical, Inc.",59148002150,01/15/2021,02/10/2020,$462.97,"$5,139.46"
"Otsuka America Pharmaceutical, Inc.",59148002150,01/15/2021,01/15/2021,$256.97,"$5,396.43"
"Otsuka America Pharmaceutical, Inc.",59148007928,01/15/2021,01/15/2021,"$1,051.74","$16,076.56"
"Otsuka America Pharmaceutical, Inc.",59148008028,01/15/2021,01/15/2021,"$1,051.74","$16,076.56"
"Otsuka America Pharmaceutical, Inc.",59148008213,01/15/2021,07/15/2019,$330.10,"$7,665.72"
"Otsuka America Pharmaceutical, Inc.",59148008213,01/15/2021,01/15/2020,$383.29,"$8,049.01"
"Otsuka America Pharmaceutical, Inc.",59148008213,01/15/2021,01/15/2021,$563.43,"$8,612.44"
"Otsuka America Pharmaceutical, Inc.",59148008313,01/15/2021,07/15/2019,$330.10,"$7,665.72"
"Otsuka America Pharmaceutical, Inc.",59148008313,01/15/2021,01/15/2020,$383.29,"$8,049.01"
"Otsuka America Pharmaceutical, Inc.",59148008313,01/15/2021,01/15/2021,$563.43,"$8,612.44"
"Otsuka America Pharmaceutical, Inc.",59148008728,01/15/2021,01/15/2019,$652.06,"$13,693.16"
"Otsuka America Pharmaceutical, Inc.",59148008728,01/15/2021,07/15/2019,$616.19,"$14,309.35"
"Otsuka America Pharmaceutical, Inc.",59148008728,01/15/2021,01/15/2020,$715.47,"$15,024.82"
"Otsuka America Pharmaceutical, Inc.",59148008728,01/15/2021,01/15/2021,"$1,051.74","$16,076.56"
"Otsuka America Pharmaceutical, Inc.",59148008828,01/15/2021,01/15/2019,$652.06,"$13,693.16"
"Otsuka America Pharmaceutical, Inc.",59148008828,01/15/2021,07/15/2019,$616.19,"$14,309.35"
"Otsuka America Pharmaceutical, Inc.",59148008828,01/15/2021,01/15/2020,$715.47,"$15,024.82"
"Otsuka America Pharmaceutical, Inc.",59148008828,01/15/2021,01/15/2021,"$1,051.74","$16,076.56"
"Otsuka America Pharmaceutical, Inc.",59148008928,01/15/2021,01/15/2019,$652.06,"$13,693.16"
"Otsuka America Pharmaceutical, Inc.",59148008928,01/15/2021,07/15/2019,$616.19,"$14,309.35"
"Otsuka America Pharmaceutical, Inc.",59148008928,01/15/2021,01/15/2020,$715.47,"$15,024.82"
"Otsuka America Pharmaceutical, Inc.",59148008928,01/15/2021,01/15/2021,"$1,051.74","$16,076.56"
"OWP Pharmaceuticals, Inc.",69102013710,03/01/2021,10/11/2019,$42.00,$577.00
"OWP Pharmaceuticals, Inc.",69102013710,03/01/2021,08/01/2020,$40.00,$617.00
"OWP Pharmaceuticals, Inc.",69102013710,03/01/2021,03/01/2021,$31.00,$648.00
"OWP Pharmaceuticals, Inc.",69102030001,03/01/2021,10/11/2019,$42.00,$577.00
"OWP Pharmaceuticals, Inc.",69102030001,03/01/2021,08/01/2020,$40.00,$617.00
"OWP Pharmaceuticals, Inc.",69102030001,03/01/2021,03/01/2021,$31.00,$648.00
Par Pharmaceutical  ,42023016410,02/04/2021,02/04/2021,$148.17,"$2,123.77"
Par Pharmaceutical  ,42023016425,02/04/2021,01/18/2016,$466.25,"$2,887.50"
Par Pharmaceutical  ,42023016425,02/04/2021,07/28/2016,$574.50,"$3,462.00"
Par Pharmaceutical  ,42023016425,02/04/2021,07/11/2017,$342.50,"$3,804.50"
Par Pharmaceutical  ,42023016425,02/04/2021,07/02/2018,$376.65,"$4,181.15"
Par Pharmaceutical  ,42023016425,02/04/2021,07/15/2019,$313.60,"$4,494.75"
Par Pharmaceutical  ,42023016425,02/04/2021,02/14/2020,$444.25,"$4,939.00"
Par Pharmaceutical  ,42023016425,02/04/2021,02/04/2021,$370.43,"$5,309.43"
Par Pharmaceutical  ,42023019001,02/04/2021,07/11/2017,$137.80,"$1,521.80"
Par Pharmaceutical  ,42023019001,02/04/2021,07/02/2018,$150.66,"$1,672.46"
Par Pharmaceutical  ,42023019001,02/04/2021,07/15/2019,$125.44,"$1,797.90"
Par Pharmaceutical  ,42023019001,02/04/2021,02/14/2020,$177.70,"$1,975.60"
Par Pharmaceutical  ,42023019001,02/04/2021,02/04/2021,$148.17,"$2,123.77"
Pharmacyclics an AbbVie Company,57962007028,01/01/2021,01/03/2019,$704.81,"$12,072.72"
Pharmacyclics an AbbVie Company,57962007028,01/01/2021,01/02/2020,$893.38,"$12,966.10"
Pharmacyclics an AbbVie Company,57962007028,01/01/2021,01/01/2021,$959.49,"$13,925.59"
Pharmacyclics an AbbVie Company,57962014009,01/01/2021,04/11/2016,$661.12,"$10,242.55"
Pharmacyclics an AbbVie Company,57962014009,01/01/2021,01/17/2017,$860.37,"$11,102.92"
Pharmacyclics an AbbVie Company,57962014009,01/01/2021,01/02/2018,"$1,076.98","$12,179.90"
Pharmacyclics an AbbVie Company,57962014009,01/01/2021,01/03/2019,$755.15,"$12,935.05"
Pharmacyclics an AbbVie Company,57962014009,01/01/2021,01/02/2020,$957.19,"$13,892.24"
Pharmacyclics an AbbVie Company,57962014009,01/01/2021,01/01/2021,"$1,028.03","$14,920.27"
Pharmacyclics an AbbVie Company,57962014012,01/01/2021,04/11/2016,$881.49,"$13,656.72"
Pharmacyclics an AbbVie Company,57962014012,01/01/2021,01/17/2017,"$1,147.16","$14,803.88"
Pharmacyclics an AbbVie Company,57962014012,01/01/2021,01/02/2018,"$1,435.98","$16,239.86"
Pharmacyclics an AbbVie Company,57962014012,01/01/2021,01/03/2019,"$1,006.87","$17,246.73"
Pharmacyclics an AbbVie Company,57962014012,01/01/2021,01/02/2020,"$1,276.26","$18,522.99"
Pharmacyclics an AbbVie Company,57962014012,01/01/2021,01/01/2021,"$1,370.70","$19,893.69"
Pharmacyclics an AbbVie Company,57962014028,01/01/2021,01/03/2019,$704.81,"$12,072.72"
Pharmacyclics an AbbVie Company,57962014028,01/01/2021,01/02/2020,$893.38,"$12,966.10"
Pharmacyclics an AbbVie Company,57962014028,01/01/2021,01/01/2021,$959.49,"$13,925.59"
Pharmacyclics an AbbVie Company,57962028028,01/01/2021,01/03/2019,$704.81,"$12,072.72"
Pharmacyclics an AbbVie Company,57962028028,01/01/2021,01/02/2020,$893.38,"$12,966.10"
Pharmacyclics an AbbVie Company,57962028028,01/01/2021,01/01/2021,$959.49,"$13,925.59"
Pharmacyclics an AbbVie Company,57962042028,01/01/2021,01/03/2019,$704.81,"$12,072.72"
Pharmacyclics an AbbVie Company,57962042028,01/01/2021,01/02/2020,$893.38,"$12,966.10"
Pharmacyclics an AbbVie Company,57962042028,01/01/2021,01/01/2021,$959.49,"$13,925.59"
Pharmacyclics an AbbVie Company,57962056028,01/01/2021,01/03/2019,$704.81,"$12,072.72"
Pharmacyclics an AbbVie Company,57962056028,01/01/2021,01/02/2020,$893.38,"$12,966.10"
Pharmacyclics an AbbVie Company,57962056028,01/01/2021,01/01/2021,$959.49,"$13,925.59"
"PTC Therapeutics, Inc",52856050101,01/18/2021,01/01/2018,$405.57,"$4,766.57"
"PTC Therapeutics, Inc",52856050101,01/18/2021,01/01/2019,$290.76,"$5,057.33"
"PTC Therapeutics, Inc",52856050101,01/18/2021,01/01/2020,$460.22,"$5,517.55"
"PTC Therapeutics, Inc",52856050101,01/18/2021,08/17/2020,$502.10,"$6,019.65"
"PTC Therapeutics, Inc",52856050101,01/18/2021,01/18/2021,$385.26,"$6,404.91"
"PTC Therapeutics, Inc",52856050101,08/01/2021,01/01/2018,$405.57,"$4,766.57"
"PTC Therapeutics, Inc",52856050101,08/01/2021,01/01/2019,$290.76,"$5,057.33"
"PTC Therapeutics, Inc",52856050101,08/01/2021,01/01/2020,$460.22,"$5,517.55"
"PTC Therapeutics, Inc",52856050101,08/01/2021,08/01/2020,$502.10,"$6,019.65"
"PTC Therapeutics, Inc",52856050101,08/01/2021,01/18/2021,$385.26,"$6,404.91"
"PTC Therapeutics, Inc",52856050101,08/01/2021,08/01/2021,$192.15,"$6,597.05"
"PTC Therapeutics, Inc",52856050203,01/18/2021,01/01/2018,$365.03,"$4,290.03"
"PTC Therapeutics, Inc",52856050203,01/18/2021,01/01/2019,$261.69,"$4,551.72"
"PTC Therapeutics, Inc",52856050203,01/18/2021,01/01/2020,$414.21,"$4,965.92"
"PTC Therapeutics, Inc",52856050203,01/18/2021,08/17/2020,$451.90,"$5,417.82"
"PTC Therapeutics, Inc",52856050203,01/18/2021,01/18/2021,$346.74,"$5,764.56"
"PTC Therapeutics, Inc",52856050203,08/01/2021,01/01/2018,$365.02,"$4,290.02"
"PTC Therapeutics, Inc",52856050203,08/01/2021,01/01/2019,$261.69,"$4,551.72"
"PTC Therapeutics, Inc",52856050203,08/01/2021,01/01/2020,$414.21,"$4,965.92"
"PTC Therapeutics, Inc",52856050203,08/01/2021,08/01/2020,$451.90,"$5,417.82"
"PTC Therapeutics, Inc",52856050203,08/01/2021,01/18/2021,$346.74,"$5,764.56"
"PTC Therapeutics, Inc",52856050203,08/01/2021,08/01/2021,$172.94,"$5,937.50"
"PTC Therapeutics, Inc",52856050303,01/18/2021,01/01/2018,$608.41,"$7,150.41"
"PTC Therapeutics, Inc",52856050303,01/18/2021,01/01/2019,$436.17,"$7,586.58"
"PTC Therapeutics, Inc",52856050303,01/18/2021,01/01/2020,$690.38,"$8,276.96"
"PTC Therapeutics, Inc",52856050303,01/18/2021,08/17/2020,$753.20,"$9,030.16"
"PTC Therapeutics, Inc",52856050303,01/18/2021,01/18/2021,$577.93,"$9,608.09"
"PTC Therapeutics, Inc",52856050303,08/01/2021,01/01/2018,$608.41,"$7,150.41"
"PTC Therapeutics, Inc",52856050303,08/01/2021,01/01/2019,$436.17,"$7,586.58"
"PTC Therapeutics, Inc",52856050303,08/01/2021,01/01/2020,$690.38,"$8,276.96"
"PTC Therapeutics, Inc",52856050303,08/01/2021,08/01/2020,$753.20,"$9,030.16"
"PTC Therapeutics, Inc",52856050303,08/01/2021,01/18/2021,$577.93,"$9,608.09"
"PTC Therapeutics, Inc",52856050303,08/01/2021,08/01/2021,$288.24,"$9,896.34"
"PTC Therapeutics, Inc",52856050403,01/18/2021,01/01/2018,$677.97,"$7,967.97"
"PTC Therapeutics, Inc",52856050403,01/18/2021,01/01/2019,$486.05,"$8,454.02"
"PTC Therapeutics, Inc",52856050403,01/18/2021,01/01/2020,$769.32,"$9,223.33"
"PTC Therapeutics, Inc",52856050403,01/18/2021,08/17/2020,$839.32,"$10,062.65"
"PTC Therapeutics, Inc",52856050403,01/18/2021,01/18/2021,$644.01,"$10,706.66"
"PTC Therapeutics, Inc",52856050403,08/01/2021,01/01/2018,$677.97,"$7,967.97"
"PTC Therapeutics, Inc",52856050403,08/01/2021,01/01/2019,$486.05,"$8,454.02"
"PTC Therapeutics, Inc",52856050403,08/01/2021,01/01/2020,$769.32,"$9,223.33"
"PTC Therapeutics, Inc",52856050403,08/01/2021,08/01/2020,$839.32,"$10,062.65"
"PTC Therapeutics, Inc",52856050403,08/01/2021,01/18/2021,$644.01,"$10,706.66"
"PTC Therapeutics, Inc",52856050403,08/01/2021,08/01/2021,$749.47,"$11,456.13"
"PTC Therapeutics, Inc",52856050522,01/18/2021,01/01/2018,$267.19,"$3,140.19"
"PTC Therapeutics, Inc",52856050522,01/18/2021,01/01/2019,$191.55,"$3,331.74"
"PTC Therapeutics, Inc",52856050522,01/18/2021,01/01/2020,$303.19,"$3,634.93"
"PTC Therapeutics, Inc",52856050522,01/18/2021,08/17/2020,$330.78,"$3,965.71"
"PTC Therapeutics, Inc",52856050522,01/18/2021,01/18/2021,$253.80,"$4,219.51"
"PTC Therapeutics, Inc",52856050522,08/01/2021,01/01/2018,$267.19,"$3,140.19"
"PTC Therapeutics, Inc",52856050522,08/01/2021,01/01/2019,$191.55,"$3,331.74"
"PTC Therapeutics, Inc",52856050522,08/01/2021,01/01/2020,$303.19,"$3,634.93"
"PTC Therapeutics, Inc",52856050522,08/01/2021,08/01/2020,$330.78,"$3,965.71"
"PTC Therapeutics, Inc",52856050522,08/01/2021,01/18/2021,$253.81,"$4,219.51"
"PTC Therapeutics, Inc",52856050522,08/01/2021,08/01/2021,$126.59,"$4,346.10"
"Puma Biotechnology, Inc.",70437024018,01/15/2021,01/05/2018,$945.00,"$11,445.00"
"Puma Biotechnology, Inc.",70437024018,01/15/2021,01/04/2019,"$1,133.00","$12,578.00"
"Puma Biotechnology, Inc.",70437024018,01/15/2021,09/06/2019,"$1,245.00","$13,823.00"
"Puma Biotechnology, Inc.",70437024018,01/15/2021,03/01/2020,"$1,368.00","$15,191.00"
"Puma Biotechnology, Inc.",70437024018,01/15/2021,08/01/2020,"$1,504.00","$16,695.00"
"Puma Biotechnology, Inc.",70437024018,01/15/2021,01/15/2021,$820.00,"$17,515.00"
"Puma Biotechnology, Inc.",70437024018,08/01/2021,01/05/2018,$945.00,"$11,445.00"
"Puma Biotechnology, Inc.",70437024018,08/01/2021,01/04/2019,"$1,133.00","$12,578.00"
"Puma Biotechnology, Inc.",70437024018,08/01/2021,09/06/2019,"$1,245.00","$13,823.00"
"Puma Biotechnology, Inc.",70437024018,08/01/2021,03/01/2020,"$1,368.00","$15,191.00"
"Puma Biotechnology, Inc.",70437024018,08/01/2021,08/01/2020,"$1,504.00","$16,695.00"
"Puma Biotechnology, Inc.",70437024018,08/01/2021,01/15/2021,$820.00,"$17,515.00"
"Puma Biotechnology, Inc.",70437024018,08/01/2021,08/01/2021,$860.00,"$18,375.00"
PuraCap Labortories LLC dba Blu Pharmaceuticals ,24658077005,07/01/2021,07/01/2021,$470.84,$530.84
PuraCap Labortories LLC dba Blu Pharmaceuticals ,24658077105,07/01/2021,07/01/2021,$693.70,$774.70
Purdue Pharma LP,59011027160,01/01/2021,01/05/2016,$37.45,$431.65
Purdue Pharma LP,59011027160,01/01/2021,01/03/2017,$41.01,$472.66
Purdue Pharma LP,59011027160,01/01/2021,01/02/2018,$44.90,$517.56
Purdue Pharma LP,59011027160,01/01/2021,01/02/2019,$49.17,$566.73
Purdue Pharma LP,59011027160,01/01/2021,01/01/2020,$28.34,$595.07
Purdue Pharma LP,59011027160,01/01/2021,01/01/2021,$29.75,$624.82
Purdue Pharma LP,59011027260,01/01/2021,01/05/2016,$54.66,$630.06
Purdue Pharma LP,59011027260,01/01/2021,01/03/2017,$59.86,$689.92
Purdue Pharma LP,59011027260,01/01/2021,01/02/2018,$65.54,$755.46
Purdue Pharma LP,59011027260,01/01/2021,01/02/2019,$71.77,$827.23
Purdue Pharma LP,59011027260,01/01/2021,01/01/2020,$41.36,$868.59
Purdue Pharma LP,59011027260,01/01/2021,01/01/2021,$43.43,$912.02
Purdue Pharma LP,59011027360,01/01/2021,01/05/2016,$73.64,$848.84
Purdue Pharma LP,59011027360,01/01/2021,01/03/2017,$80.64,$929.48
Purdue Pharma LP,59011027360,01/01/2021,01/02/2018,$88.30,"$1,017.78"
Purdue Pharma LP,59011027360,01/01/2021,01/02/2019,$96.69,"$1,114.47"
Purdue Pharma LP,59011027360,01/01/2021,01/01/2020,$55.72,"$1,170.19"
Purdue Pharma LP,59011027360,01/01/2021,01/01/2021,$58.51,"$1,228.70"
Purdue Pharma LP,59011027460,01/01/2021,01/05/2016,$101.97,"$1,175.37"
Purdue Pharma LP,59011027460,01/01/2021,01/03/2017,$111.66,"$1,287.03"
Purdue Pharma LP,59011027460,01/01/2021,01/02/2018,$122.27,"$1,409.30"
Purdue Pharma LP,59011027460,01/01/2021,01/02/2019,$133.88,"$1,543.18"
Purdue Pharma LP,59011027460,01/01/2021,01/01/2020,$77.16,"$1,620.34"
Purdue Pharma LP,59011027460,01/01/2021,01/01/2021,$81.02,"$1,701.36"
Purdue Pharma LP,59011027560,01/01/2021,01/05/2016,$137.48,"$1,584.68"
Purdue Pharma LP,59011027560,01/01/2021,01/03/2017,$150.54,"$1,735.22"
Purdue Pharma LP,59011027560,01/01/2021,01/02/2018,$164.85,"$1,900.07"
Purdue Pharma LP,59011027560,01/01/2021,01/02/2019,$180.51,"$2,080.58"
Purdue Pharma LP,59011027560,01/01/2021,01/01/2020,$104.03,"$2,184.61"
Purdue Pharma LP,59011027560,01/01/2021,01/01/2021,$109.23,"$2,293.84"
Purdue Pharma LP,59011027660,01/01/2021,01/05/2016,$174.93,"$2,016.33"
Purdue Pharma LP,59011027660,01/01/2021,01/03/2017,$191.55,"$2,207.88"
Purdue Pharma LP,59011027660,01/01/2021,01/02/2018,$209.75,"$2,417.63"
Purdue Pharma LP,59011027660,01/01/2021,01/02/2019,$229.67,"$2,647.30"
Purdue Pharma LP,59011027660,01/01/2021,01/01/2020,$132.37,"$2,779.67"
Purdue Pharma LP,59011027660,01/01/2021,01/01/2021,$138.98,"$2,918.65"
Purdue Pharma LP,59011027760,01/01/2021,01/05/2016,$193.86,"$2,234.46"
Purdue Pharma LP,59011027760,01/01/2021,01/03/2017,$212.27,"$2,446.73"
Purdue Pharma LP,59011027760,01/01/2021,01/02/2018,$232.44,"$2,679.17"
Purdue Pharma LP,59011027760,01/01/2021,01/02/2019,$254.52,"$2,933.69"
Purdue Pharma LP,59011027760,01/01/2021,01/01/2020,$146.68,"$3,080.37"
Purdue Pharma LP,59011027760,01/01/2021,01/01/2021,$154.02,"$3,234.39"
Purdue Pharma LP,59011041010,01/01/2021,01/05/2016,$26.59,$306.53
Purdue Pharma LP,59011041010,01/01/2021,01/03/2017,$29.12,$335.65
Purdue Pharma LP,59011041010,01/01/2021,01/02/2018,$31.89,$367.54
Purdue Pharma LP,59011041010,01/01/2021,01/02/2019,$34.92,$402.46
Purdue Pharma LP,59011041010,01/01/2021,01/01/2020,$20.12,$422.58
Purdue Pharma LP,59011041010,01/01/2021,01/01/2021,$21.13,$443.71
Purdue Pharma LP,59011041020,01/01/2021,01/05/2016,$5.46,$62.94
Purdue Pharma LP,59011041020,01/01/2021,01/03/2017,$5.98,$68.92
Purdue Pharma LP,59011041020,01/01/2021,01/02/2018,$6.55,$75.47
Purdue Pharma LP,59011041020,01/01/2021,01/02/2019,$7.17,$82.64
Purdue Pharma LP,59011041020,01/01/2021,01/01/2020,$4.13,$86.77
Purdue Pharma LP,59011041020,01/01/2021,01/01/2021,$4.34,$91.11
Purdue Pharma LP,59011041510,01/01/2021,01/05/2016,$39.15,$451.28
Purdue Pharma LP,59011041510,01/01/2021,01/03/2017,$42.87,$494.15
Purdue Pharma LP,59011041510,01/01/2021,01/02/2018,$46.94,$541.09
Purdue Pharma LP,59011041510,01/01/2021,01/02/2019,$51.40,$592.49
Purdue Pharma LP,59011041510,01/01/2021,01/01/2020,$29.62,$622.11
Purdue Pharma LP,59011041510,01/01/2021,01/01/2021,$31.11,$653.22
Purdue Pharma LP,59011041520,01/01/2021,01/05/2016,$8.03,$92.58
Purdue Pharma LP,59011041520,01/01/2021,01/03/2017,$8.80,$101.38
Purdue Pharma LP,59011041520,01/01/2021,01/02/2018,$9.63,$111.01
Purdue Pharma LP,59011041520,01/01/2021,01/02/2019,$10.55,$121.56
Purdue Pharma LP,59011041520,01/01/2021,01/01/2020,$6.08,$127.64
Purdue Pharma LP,59011041520,01/01/2021,01/01/2021,$6.38,$134.02
Purdue Pharma LP,59011042010,01/01/2021,01/05/2016,$49.60,$571.67
Purdue Pharma LP,59011042010,01/01/2021,01/03/2017,$54.31,$625.98
Purdue Pharma LP,59011042010,01/01/2021,01/02/2018,$59.47,$685.45
Purdue Pharma LP,59011042010,01/01/2021,01/02/2019,$65.12,$750.57
Purdue Pharma LP,59011042010,01/01/2021,01/01/2020,$37.53,$788.10
Purdue Pharma LP,59011042010,01/01/2021,01/01/2021,$39.41,$827.51
Purdue Pharma LP,59011042020,01/01/2021,01/05/2016,$10.17,$117.26
Purdue Pharma LP,59011042020,01/01/2021,01/03/2017,$11.14,$128.40
Purdue Pharma LP,59011042020,01/01/2021,01/02/2018,$12.20,$140.60
Purdue Pharma LP,59011042020,01/01/2021,01/02/2019,$13.36,$153.96
Purdue Pharma LP,59011042020,01/01/2021,01/01/2020,$7.70,$161.66
Purdue Pharma LP,59011042020,01/01/2021,01/01/2021,$8.08,$169.74
Purdue Pharma LP,59011043010,01/01/2021,01/05/2016,$68.98,$795.06
Purdue Pharma LP,59011043010,01/01/2021,01/03/2017,$75.53,$870.59
Purdue Pharma LP,59011043010,01/01/2021,01/02/2018,$82.71,$953.30
Purdue Pharma LP,59011043010,01/01/2021,01/02/2019,$90.56,"$1,043.86"
Purdue Pharma LP,59011043010,01/01/2021,01/01/2020,$52.19,"$1,096.05"
Purdue Pharma LP,59011043010,01/01/2021,01/01/2021,$54.80,"$1,150.85"
Purdue Pharma LP,59011043020,01/01/2021,01/05/2016,$14.15,$163.12
Purdue Pharma LP,59011043020,01/01/2021,01/03/2017,$15.50,$178.62
Purdue Pharma LP,59011043020,01/01/2021,01/02/2018,$16.97,$195.59
Purdue Pharma LP,59011043020,01/01/2021,01/02/2019,$18.58,$214.17
Purdue Pharma LP,59011043020,01/01/2021,01/01/2020,$10.71,$224.88
Purdue Pharma LP,59011043020,01/01/2021,01/01/2021,$11.24,$236.12
Purdue Pharma LP,59011044010,01/01/2021,01/05/2016,$84.94,$979.05
Purdue Pharma LP,59011044010,01/01/2021,01/03/2017,$93.01,"$1,072.06"
Purdue Pharma LP,59011044010,01/01/2021,01/02/2018,$101.85,"$1,173.91"
Purdue Pharma LP,59011044010,01/01/2021,01/02/2019,$111.52,"$1,285.43"
Purdue Pharma LP,59011044010,01/01/2021,01/01/2020,$64.27,"$1,349.70"
Purdue Pharma LP,59011044010,01/01/2021,01/01/2021,$67.49,"$1,417.19"
Purdue Pharma LP,59011044020,01/01/2021,01/05/2016,$17.42,$200.75
Purdue Pharma LP,59011044020,01/01/2021,01/03/2017,$19.07,$219.82
Purdue Pharma LP,59011044020,01/01/2021,01/02/2018,$20.88,$240.70
Purdue Pharma LP,59011044020,01/01/2021,01/02/2019,$22.87,$263.57
Purdue Pharma LP,59011044020,01/01/2021,01/01/2020,$13.18,$276.75
Purdue Pharma LP,59011044020,01/01/2021,01/01/2021,$13.84,$290.59
Purdue Pharma LP,59011046010,01/01/2021,01/05/2016,$120.26,"$1,386.17"
Purdue Pharma LP,59011046010,01/01/2021,01/03/2017,$131.69,"$1,517.86"
Purdue Pharma LP,59011046010,01/01/2021,01/02/2018,$144.20,"$1,662.06"
Purdue Pharma LP,59011046010,01/01/2021,01/02/2019,$157.90,"$1,819.96"
Purdue Pharma LP,59011046010,01/01/2021,01/01/2020,$91.00,"$1,910.96"
Purdue Pharma LP,59011046010,01/01/2021,01/01/2021,$95.55,"$2,006.51"
Purdue Pharma LP,59011046020,01/01/2021,01/05/2016,$24.67,$284.39
Purdue Pharma LP,59011046020,01/01/2021,01/03/2017,$27.02,$311.41
Purdue Pharma LP,59011046020,01/01/2021,01/02/2018,$29.58,$340.99
Purdue Pharma LP,59011046020,01/01/2021,01/02/2019,$32.39,$373.38
Purdue Pharma LP,59011046020,01/01/2021,01/01/2020,$18.67,$392.05
Purdue Pharma LP,59011046020,01/01/2021,01/01/2021,$19.60,$411.65
Purdue Pharma LP,59011048010,01/01/2021,01/05/2016,$148.22,"$1,708.41"
Purdue Pharma LP,59011048010,01/01/2021,01/03/2017,$162.30,"$1,870.71"
Purdue Pharma LP,59011048010,01/01/2021,01/02/2018,$177.72,"$2,048.43"
Purdue Pharma LP,59011048010,01/01/2021,01/02/2019,$194.60,"$2,243.03"
Purdue Pharma LP,59011048010,01/01/2021,01/01/2020,$112.15,"$2,355.18"
Purdue Pharma LP,59011048010,01/01/2021,01/01/2021,$117.76,"$2,472.94"
Purdue Pharma LP,59011048020,01/01/2021,01/05/2016,$30.40,$350.45
Purdue Pharma LP,59011048020,01/01/2021,01/03/2017,$33.29,$383.74
Purdue Pharma LP,59011048020,01/01/2021,01/02/2018,$36.46,$420.20
Purdue Pharma LP,59011048020,01/01/2021,01/02/2019,$39.92,$460.12
Purdue Pharma LP,59011048020,01/01/2021,01/01/2020,$23.01,$483.13
Purdue Pharma LP,59011048020,01/01/2021,01/01/2021,$24.16,$507.29
Purdue Pharma LP,59011075004,01/01/2021,04/01/2016,$19.42,$223.89
Purdue Pharma LP,59011075004,01/01/2021,01/03/2017,$21.27,$245.16
Purdue Pharma LP,59011075004,01/01/2021,01/02/2018,$23.29,$268.45
Purdue Pharma LP,59011075004,01/01/2021,01/02/2019,$25.50,$293.95
Purdue Pharma LP,59011075004,01/01/2021,01/01/2020,$14.70,$308.65
Purdue Pharma LP,59011075004,01/01/2021,01/01/2021,$15.43,$324.08
Purdue Pharma LP,59011075104,01/01/2021,04/01/2016,$29.14,$335.84
Purdue Pharma LP,59011075104,01/01/2021,01/03/2017,$31.90,$367.74
Purdue Pharma LP,59011075104,01/01/2021,01/02/2018,$34.94,$402.68
Purdue Pharma LP,59011075104,01/01/2021,01/02/2019,$38.25,$440.93
Purdue Pharma LP,59011075104,01/01/2021,01/01/2020,$22.05,$462.98
Purdue Pharma LP,59011075104,01/01/2021,01/01/2021,$23.15,$486.13
Purdue Pharma LP,59011075204,01/01/2021,04/01/2016,$51.58,$594.55
Purdue Pharma LP,59011075204,01/01/2021,01/03/2017,$56.48,$651.03
Purdue Pharma LP,59011075204,01/01/2021,01/02/2018,$61.85,$712.88
Purdue Pharma LP,59011075204,01/01/2021,01/02/2019,$67.72,$780.60
Purdue Pharma LP,59011075204,01/01/2021,01/01/2020,$39.03,$819.63
Purdue Pharma LP,59011075204,01/01/2021,01/01/2021,$40.98,$860.61
Purdue Pharma LP,59011075704,01/01/2021,04/01/2016,$27.19,$313.44
Purdue Pharma LP,59011075704,01/01/2021,01/03/2017,$29.78,$343.22
Purdue Pharma LP,59011075704,01/01/2021,01/02/2018,$32.61,$375.83
Purdue Pharma LP,59011075704,01/01/2021,01/02/2019,$35.69,$411.52
Purdue Pharma LP,59011075704,01/01/2021,01/01/2020,$20.58,$432.10
Purdue Pharma LP,59011075704,01/01/2021,01/01/2021,$21.61,$453.71
Purdue Pharma LP,59011075804,01/01/2021,04/01/2016,$42.03,$484.45
Purdue Pharma LP,59011075804,01/01/2021,01/03/2017,$46.02,$530.47
Purdue Pharma LP,59011075804,01/01/2021,01/02/2018,$50.39,$580.86
Purdue Pharma LP,59011075804,01/01/2021,01/02/2019,$55.18,$636.04
Purdue Pharma LP,59011075804,01/01/2021,01/01/2020,$31.80,$667.84
Purdue Pharma LP,59011075804,01/01/2021,01/01/2021,$33.39,$701.23
PureTek Corporation,59088075900,09/17/2021,09/17/2021,$476.80,"$1,820.00"
"Radius Health, Inc.",70539000101,01/01/2021,02/22/2018,$51.18,"$1,720.88"
"Radius Health, Inc.",70539000101,01/01/2021,01/01/2019,$101.53,"$1,822.41"
"Radius Health, Inc.",70539000101,01/01/2021,01/01/2020,$143.97,"$1,966.38"
