HCAI ID,Manufacturer Name,Date Reported,NDC Number,Drug Product Description,WAC Effective Date,WAC Increase Amount,WAC After Increase,Patent Expiration Date,Drug Source Type,Unit Sales Volume in US,Unit Sales Volume Non-Public Indicator,Cost Increase Factors,Cost Increase Factors Non-Public Indicator,Change Improvement Description,Change Improvement Non-Public Indicator,Acquisition Date,Company Acquired From,Acquisition Price,Acquisition Price Non-Public Indicator,Acquisition Price Comment,WAC at Acquisition,WAC Year Prior to Acquisition,Year Drug Introduced to Market,WAC at Intro to Market,Supporting Documents,General Comments
Rx0000236,"PTC Therapeutics, Inc",09/30/2021,52856050403,Emflaza/ 36mg tabs/ 30 ct,08/01/2021,749.47,11456.13,,Single Source Drug,,1,,1,,1,04/01/2017,Marathon Pharmaceuticals,140000000,,,7290.00,0.00,2017,7290.00,,
Rx0000236,"PTC Therapeutics, Inc",03/31/2021,52856050101,Emflaza/ 6mg tabs/ 100 ct,01/18/2021,385.26,6404.91,02/01/2024,Single Source Drug,,1,,1,,1,04/01/2017,Marathon Pharmaceuticals,75000000,,"The acquisition price of Emflaza was comprised of: (i) $75.0 million in cash and (ii) 6,683,598 shares of PTC Therapeutics common stock, as well as (iii) contingent payments from PTC Therapeutics based on annual net sales of Emflaza beginning in 2018, up to a specified aggregate maximum amount over its expected commercial life, up to $50.0 million, subject to the terms and conditions of the Asset Purchase Agreement",4361.00,0.00,2017,4361.00,,
Rx0000236,"PTC Therapeutics, Inc",09/30/2021,52856050101,Emflaza/ 6mg tabs/ 100 ct,08/01/2021,192.15,6597.05,,Single Source Drug,,1,,1,,1,04/01/2017,Marathon Pharmaceuticals,140000000,,,4361.00,0.00,2017,4361.00,,"Price increase for all strengths only includes PTC NCD related products.  The product was launched in 2017 under Marathon's NDC, 42998, and has since been removed from the market."
Rx0000220,"Puma Biotechnology, Inc.",03/31/2021,70437024018,"Nerlynx Oral Tablet 40 mg, 180 tablet package",01/15/2021,820.00,17515.00,12/31/2025,Single Source Drug,14959,,"A number of factors go into the pricing of NERLYNX including manufacturing, sales and marketing costs, and investments in continued research and development.",,,1,,,,,,,,,,,
Rx0000220,"Puma Biotechnology, Inc.",09/30/2021,70437024018,"Nerlynx Oral Tablet 40 mg, 180 tablet package",08/01/2021,860.00,18375.00,07/18/2031,Single Source Drug,,1,,1,,1,,,,,,,,,,,
Rx0000324,PuraCap Labortories LLC dba Blu Pharmaceuticals ,09/30/2021,24658077005,Sulindac 150mg USP Tabs 500ct Blu,07/01/2021,470.84,530.84,,Non-innovator Multiple Source Drug,,1,Market Dynamic Change,,,1,,,,,,,,,,,Puracap developed the products
Rx0000324,PuraCap Labortories LLC dba Blu Pharmaceuticals ,09/30/2021,24658077105,Sulindac 200mg USP Tabs 500ct Blu,07/01/2021,693.70,774.70,,Non-innovator Multiple Source Drug,,1,Market Dynamic Change,,,1,,,,,,,,,,,Puracap developed the products
Rx0000056,Purdue Pharma LP,03/31/2021,59011075104,BUTRANS 10MCG/HOUR TDS 4S,01/01/2021,23.15,486.13,,Innovator Multiple Source Drug,,1,,1,None,,,,,,,,,,,,"General comments on Cost Increase Factors: As a private company, we do not publicly disclose a majority of this information. However, Purdue Pharma LP does continue to make significant investments into the research and development of new medicines to address unmet medical needs of patients. We are focusing our research and development efforts in various therapeutic areas, including oncology, non-pain CNS disorders (insomnia and ADHD), and non-opioid pain medications. Successful development of these therapies could produce both positive impacts for patients with unmet medical needs and the public health."""
Rx0000056,Purdue Pharma LP,03/31/2021,59011075804,BUTRANS 15 MCG/HOUR TDS 4S,01/01/2021,33.39,701.23,,Innovator Multiple Source Drug,,1,,1,None,,,,,,,,,,,,"General comments on Cost Increase Factors: As a private company, we do not publicly disclose a majority of this information. However, Purdue Pharma LP does continue to make significant investments into the research and development of new medicines to address unmet medical needs of patients. We are focusing our research and development efforts in various therapeutic areas, including oncology, non-pain CNS disorders (insomnia and ADHD), and non-opioid pain medications. Successful development of these therapies could produce both positive impacts for patients with unmet medical needs and the public health."""
Rx0000056,Purdue Pharma LP,03/31/2021,59011075204,BUTRANS 20MCG/HOUR TDS 4S,01/01/2021,40.98,860.61,,Innovator Multiple Source Drug,,1,,1,None,,,,,,,,,,,,"General comments on Cost Increase Factors: As a private company, we do not publicly disclose a majority of this information. However, Purdue Pharma LP does continue to make significant investments into the research and development of new medicines to address unmet medical needs of patients. We are focusing our research and development efforts in various therapeutic areas, including oncology, non-pain CNS disorders (insomnia and ADHD), and non-opioid pain medications. Successful development of these therapies could produce both positive impacts for patients with unmet medical needs and the public health."""
Rx0000056,Purdue Pharma LP,03/31/2021,59011075004,BUTRANS 5 MCG/HOUR TDS 4S,01/01/2021,15.43,324.08,,Innovator Multiple Source Drug,,1,,1,None,,,,,,,,,,,,"General comments on Cost Increase Factors: As a private company, we do not publicly disclose a majority of this information. However, Purdue Pharma LP does continue to make significant investments into the research and development of new medicines to address unmet medical needs of patients. We are focusing our research and development efforts in various therapeutic areas, including oncology, non-pain CNS disorders (insomnia and ADHD), and non-opioid pain medications. Successful development of these therapies could produce both positive impacts for patients with unmet medical needs and the public health."""
Rx0000056,Purdue Pharma LP,03/31/2021,59011075704,BUTRANS 7.5 MCG/HOUR TDS 4S,01/01/2021,21.61,453.71,,Innovator Multiple Source Drug,,1,,1,None,,,,,,,,,,,,"General comments on Cost Increase Factors: As a private company, we do not publicly disclose a majority of this information. However, Purdue Pharma LP does continue to make significant investments into the research and development of new medicines to address unmet medical needs of patients. We are focusing our research and development efforts in various therapeutic areas, including oncology, non-pain CNS disorders (insomnia and ADHD), and non-opioid pain medications. Successful development of these therapies could produce both positive impacts for patients with unmet medical needs and the public health."""
Rx0000056,Purdue Pharma LP,03/31/2021,59011027660,HYSINGLA ER 100MG TABLETS 60S,01/01/2021,138.98,2918.65,12/21/2031,Single Source Drug,,1,,1,None,,,,,,,,,,,,"General comments on Cost Increase Factors: As a private company, we do not publicly disclose a majority of this information. However, Purdue Pharma LP does continue to make significant investments into the research and development of new medicines to address unmet medical needs of patients. We are focusing our research and development efforts in various therapeutic areas, including oncology, non-pain CNS disorders (insomnia and ADHD), and non-opioid pain medications. Successful development of these therapies could produce both positive impacts for patients with unmet medical needs and the public health."""
Rx0000056,Purdue Pharma LP,03/31/2021,59011027760,HYSINGLA ER 120MG TABLETS 60S,01/01/2021,154.02,3234.39,12/21/2031,Single Source Drug,,1,,1,None,,,,,,,,,,,,"General comments on Cost Increase Factors: As a private company, we do not publicly disclose a majority of this information. However, Purdue Pharma LP does continue to make significant investments into the research and development of new medicines to address unmet medical needs of patients. We are focusing our research and development efforts in various therapeutic areas, including oncology, non-pain CNS disorders (insomnia and ADHD), and non-opioid pain medications. Successful development of these therapies could produce both positive impacts for patients with unmet medical needs and the public health."""
Rx0000056,Purdue Pharma LP,03/31/2021,59011027160,HYSINGLA ER 20MG TABLETS 60S,01/01/2021,29.75,624.82,12/21/2031,Single Source Drug,,1,,1,None,,,,,,,,,,,,"General comments on Cost Increase Factors: As a private company, we do not publicly disclose a majority of this information. However, Purdue Pharma LP does continue to make significant investments into the research and development of new medicines to address unmet medical needs of patients. We are focusing our research and development efforts in various therapeutic areas, including oncology, non-pain CNS disorders (insomnia and ADHD), and non-opioid pain medications. Successful development of these therapies could produce both positive impacts for patients with unmet medical needs and the public health."""
Rx0000056,Purdue Pharma LP,03/31/2021,59011027260,HYSINGLA ER 30MG TABLETS 60S,01/01/2021,43.43,912.02,12/21/2031,Single Source Drug,,1,,1,None,,,,,,,,,,,,"General comments on Cost Increase Factors: As a private company, we do not publicly disclose a majority of this information. However, Purdue Pharma LP does continue to make significant investments into the research and development of new medicines to address unmet medical needs of patients. We are focusing our research and development efforts in various therapeutic areas, including oncology, non-pain CNS disorders (insomnia and ADHD), and non-opioid pain medications. Successful development of these therapies could produce both positive impacts for patients with unmet medical needs and the public health."""
Rx0000056,Purdue Pharma LP,03/31/2021,59011027360,HYSINGLA ER 40MG TABLETS 60S,01/01/2021,58.51,1228.70,12/21/2031,Single Source Drug,,1,,1,None,,,,,,,,,,,,"General comments on Cost Increase Factors: As a private company, we do not publicly disclose a majority of this information. However, Purdue Pharma LP does continue to make significant investments into the research and development of new medicines to address unmet medical needs of patients. We are focusing our research and development efforts in various therapeutic areas, including oncology, non-pain CNS disorders (insomnia and ADHD), and non-opioid pain medications. Successful development of these therapies could produce both positive impacts for patients with unmet medical needs and the public health."""
Rx0000056,Purdue Pharma LP,03/31/2021,59011027460,HYSINGLA ER 60MG TABLETS 60S,01/01/2021,81.02,1701.36,12/21/2031,Single Source Drug,,1,,1,None,,,,,,,,,,,,"General comments on Cost Increase Factors: As a private company, we do not publicly disclose a majority of this information. However, Purdue Pharma LP does continue to make significant investments into the research and development of new medicines to address unmet medical needs of patients. We are focusing our research and development efforts in various therapeutic areas, including oncology, non-pain CNS disorders (insomnia and ADHD), and non-opioid pain medications. Successful development of these therapies could produce both positive impacts for patients with unmet medical needs and the public health."""
Rx0000056,Purdue Pharma LP,03/31/2021,59011027560,HYSINGLA ER 80MG TABLETS 60S,01/01/2021,109.23,2293.84,12/21/2031,Single Source Drug,,1,,1,None,,,,,,,,,,,,"General comments on Cost Increase Factors: As a private company, we do not publicly disclose a majority of this information. However, Purdue Pharma LP does continue to make significant investments into the research and development of new medicines to address unmet medical needs of patients. We are focusing our research and development efforts in various therapeutic areas, including oncology, non-pain CNS disorders (insomnia and ADHD), and non-opioid pain medications. Successful development of these therapies could produce both positive impacts for patients with unmet medical needs and the public health."""
Rx0000056,Purdue Pharma LP,03/31/2021,59011041010,OXYCONTIN 10MG TABLETS 100S,01/01/2021,21.13,443.71,03/29/2030,Innovator Multiple Source Drug,,1,,1,None,,,,,,,,,,,,"Note regarding patent dates: OxyContin patent expiration differs by product strength.  Note regarding drug source type:  OxyContin is an Innovator Multi-Source Drug as, although the patents have not yet expired, other companies have authorized generics to OxyContin on the market.  General comments on Cost Increase Factors: As a private company, we do not publicly disclose a majority of this information. However, Purdue Pharma LP does continue to make significant investments into the research and development of new medicines to address unmet medical needs of patients. We are focusing our research and development efforts in various therapeutic areas, including oncology, non-pain CNS disorders (insomnia and ADHD), and non-opioid pain medications. Successful development of these therapies could produce both positive impacts for patients with unmet medical needs and the public health."
Rx0000056,Purdue Pharma LP,03/31/2021,59011041020,OXYCONTIN 10MG TABLETS HUD 20S,01/01/2021,4.34,91.11,03/29/2030,Innovator Multiple Source Drug,,1,,1,None,,,,,,,,,,,,"Note regarding patent dates: OxyContin patent expiration differs by product strength.  Note regarding drug source type:  OxyContin is an Innovator Multi-Source Drug as, although the patents have not yet expired, other companies have authorized generics to OxyContin on the market.  General comments on Cost Increase Factors: As a private company, we do not publicly disclose a majority of this information. However, Purdue Pharma LP does continue to make significant investments into the research and development of new medicines to address unmet medical needs of patients. We are focusing our research and development efforts in various therapeutic areas, including oncology, non-pain CNS disorders (insomnia and ADHD), and non-opioid pain medications. Successful development of these therapies could produce both positive impacts for patients with unmet medical needs and the public health."
Rx0000056,Purdue Pharma LP,03/31/2021,59011041510,OXYCONTIN 15MG TABLETS 100S,01/01/2021,31.11,653.22,03/29/2030,Innovator Multiple Source Drug,,1,,1,None,,,,,,,,,,,,"Note regarding patent dates: OxyContin patent expiration differs by product strength.  Note regarding drug source type:  OxyContin is an Innovator Multi-Source Drug as, although the patents have not yet expired, other companies have authorized generics to OxyContin on the market.  General comments on Cost Increase Factors: As a private company, we do not publicly disclose a majority of this information. However, Purdue Pharma LP does continue to make significant investments into the research and development of new medicines to address unmet medical needs of patients. We are focusing our research and development efforts in various therapeutic areas, including oncology, non-pain CNS disorders (insomnia and ADHD), and non-opioid pain medications. Successful development of these therapies could produce both positive impacts for patients with unmet medical needs and the public health."
Rx0000056,Purdue Pharma LP,03/31/2021,59011041520,OXYCONTIN 15MG TABLETS HUD 20S,01/01/2021,6.38,134.02,03/29/2030,Innovator Multiple Source Drug,,1,,1,None,,,,,,,,,,,,"Note regarding patent dates: OxyContin patent expiration differs by product strength.  Note regarding drug source type:  OxyContin is an Innovator Multi-Source Drug as, although the patents have not yet expired, other companies have authorized generics to OxyContin on the market.  General comments on Cost Increase Factors: As a private company, we do not publicly disclose a majority of this information. However, Purdue Pharma LP does continue to make significant investments into the research and development of new medicines to address unmet medical needs of patients. We are focusing our research and development efforts in various therapeutic areas, including oncology, non-pain CNS disorders (insomnia and ADHD), and non-opioid pain medications. Successful development of these therapies could produce both positive impacts for patients with unmet medical needs and the public health."
Rx0000056,Purdue Pharma LP,03/31/2021,59011042010,OXYCONTIN 20MG TABLETS 100S,01/01/2021,39.41,827.51,03/29/2030,Innovator Multiple Source Drug,,1,,1,None,,,,,,,,,,,,"Note regarding patent dates: OxyContin patent expiration differs by product strength.  Note regarding drug source type:  OxyContin is an Innovator Multi-Source Drug as, although the patents have not yet expired, other companies have authorized generics to OxyContin on the market.  General comments on Cost Increase Factors: As a private company, we do not publicly disclose a majority of this information. However, Purdue Pharma LP does continue to make significant investments into the research and development of new medicines to address unmet medical needs of patients. We are focusing our research and development efforts in various therapeutic areas, including oncology, non-pain CNS disorders (insomnia and ADHD), and non-opioid pain medications. Successful development of these therapies could produce both positive impacts for patients with unmet medical needs and the public health."
Rx0000056,Purdue Pharma LP,03/31/2021,59011042020,OXYCONTIN 20MG TABLETS HUD 20S,01/01/2021,8.08,169.74,03/29/2030,Innovator Multiple Source Drug,,1,,1,None,,,,,,,,,,,,"Note regarding patent dates: OxyContin patent expiration differs by product strength.  Note regarding drug source type:  OxyContin is an Innovator Multi-Source Drug as, although the patents have not yet expired, other companies have authorized generics to OxyContin on the market.  General comments on Cost Increase Factors: As a private company, we do not publicly disclose a majority of this information. However, Purdue Pharma LP does continue to make significant investments into the research and development of new medicines to address unmet medical needs of patients. We are focusing our research and development efforts in various therapeutic areas, including oncology, non-pain CNS disorders (insomnia and ADHD), and non-opioid pain medications. Successful development of these therapies could produce both positive impacts for patients with unmet medical needs and the public health."
Rx0000056,Purdue Pharma LP,03/31/2021,59011043010,OXYCONTIN 30MG TABLETS 100S,01/01/2021,54.80,1150.85,03/29/2030,Innovator Multiple Source Drug,,1,,1,None,,,,,,,,,,,,"Note regarding patent dates: OxyContin patent expiration differs by product strength.  Note regarding drug source type:  OxyContin is an Innovator Multi-Source Drug as, although the patents have not yet expired, other companies have authorized generics to OxyContin on the market.  General comments on Cost Increase Factors: As a private company, we do not publicly disclose a majority of this information. However, Purdue Pharma LP does continue to make significant investments into the research and development of new medicines to address unmet medical needs of patients. We are focusing our research and development efforts in various therapeutic areas, including oncology, non-pain CNS disorders (insomnia and ADHD), and non-opioid pain medications. Successful development of these therapies could produce both positive impacts for patients with unmet medical needs and the public health."
Rx0000056,Purdue Pharma LP,03/31/2021,59011043020,OXYCONTIN 30MG TABLETS HUD 20S,01/01/2021,11.24,236.12,03/29/2030,Innovator Multiple Source Drug,,1,,1,None,,,,,,,,,,,,"Note regarding patent dates: OxyContin patent expiration differs by product strength.  Note regarding drug source type:  OxyContin is an Innovator Multi-Source Drug as, although the patents have not yet expired, other companies have authorized generics to OxyContin on the market.  General comments on Cost Increase Factors: As a private company, we do not publicly disclose a majority of this information. However, Purdue Pharma LP does continue to make significant investments into the research and development of new medicines to address unmet medical needs of patients. We are focusing our research and development efforts in various therapeutic areas, including oncology, non-pain CNS disorders (insomnia and ADHD), and non-opioid pain medications. Successful development of these therapies could produce both positive impacts for patients with unmet medical needs and the public health."
Rx0000056,Purdue Pharma LP,03/31/2021,59011044010,OXYCONTIN 40MG TABLETS 100S,01/01/2021,67.49,1417.19,08/24/2027,Innovator Multiple Source Drug,,1,,1,None,,,,,,,,,,,,"Note regarding patent dates: OxyContin patent expiration differs by product strength.  Note regarding drug source type:  OxyContin is an Innovator Multi-Source Drug as, although the patents have not yet expired, other companies have authorized generics to OxyContin on the market.  General comments on Cost Increase Factors: As a private company, we do not publicly disclose a majority of this information. However, Purdue Pharma LP does continue to make significant investments into the research and development of new medicines to address unmet medical needs of patients. We are focusing our research and development efforts in various therapeutic areas, including oncology, non-pain CNS disorders (insomnia and ADHD), and non-opioid pain medications. Successful development of these therapies could produce both positive impacts for patients with unmet medical needs and the public health."
Rx0000056,Purdue Pharma LP,03/31/2021,59011044020,OXYCONTIN 40MG TABLETS HUD 20S,01/01/2021,13.84,290.59,08/24/2027,Innovator Multiple Source Drug,,1,,1,None,,,,,,,,,,,,"Note regarding patent dates: OxyContin patent expiration differs by product strength.  Note regarding drug source type:  OxyContin is an Innovator Multi-Source Drug as, although the patents have not yet expired, other companies have authorized generics to OxyContin on the market.  General comments on Cost Increase Factors: As a private company, we do not publicly disclose a majority of this information. However, Purdue Pharma LP does continue to make significant investments into the research and development of new medicines to address unmet medical needs of patients. We are focusing our research and development efforts in various therapeutic areas, including oncology, non-pain CNS disorders (insomnia and ADHD), and non-opioid pain medications. Successful development of these therapies could produce both positive impacts for patients with unmet medical needs and the public health."
Rx0000056,Purdue Pharma LP,03/31/2021,59011046010,OXYCONTIN 60MG TABLETS 100S,01/01/2021,95.55,2006.51,08/24/2027,Innovator Multiple Source Drug,,1,,1,None,,,,,,,,,,,,"Note regarding patent dates: OxyContin patent expiration differs by product strength.  Note regarding drug source type:  OxyContin is an Innovator Multi-Source Drug as, although the patents have not yet expired, other companies have authorized generics to OxyContin on the market.  General comments on Cost Increase Factors: As a private company, we do not publicly disclose a majority of this information. However, Purdue Pharma LP does continue to make significant investments into the research and development of new medicines to address unmet medical needs of patients. We are focusing our research and development efforts in various therapeutic areas, including oncology, non-pain CNS disorders (insomnia and ADHD), and non-opioid pain medications. Successful development of these therapies could produce both positive impacts for patients with unmet medical needs and the public health."
Rx0000056,Purdue Pharma LP,03/31/2021,59011046020,OXYCONTIN 60MG TABLETS HUD 20S,01/01/2021,19.60,411.65,08/24/2027,Innovator Multiple Source Drug,,1,,1,None,,,,,,,,,,,,"Note regarding patent dates: OxyContin patent expiration differs by product strength.  Note regarding drug source type:  OxyContin is an Innovator Multi-Source Drug as, although the patents have not yet expired, other companies have authorized generics to OxyContin on the market.  General comments on Cost Increase Factors: As a private company, we do not publicly disclose a majority of this information. However, Purdue Pharma LP does continue to make significant investments into the research and development of new medicines to address unmet medical needs of patients. We are focusing our research and development efforts in various therapeutic areas, including oncology, non-pain CNS disorders (insomnia and ADHD), and non-opioid pain medications. Successful development of these therapies could produce both positive impacts for patients with unmet medical needs and the public health."
Rx0000056,Purdue Pharma LP,03/31/2021,59011048010,OXYCONTIN 80MG TABLETS 100S,01/01/2021,117.76,2472.94,08/24/2027,Innovator Multiple Source Drug,,1,,1,None,,,,,,,,,,,,"Note regarding patent dates: OxyContin patent expiration differs by product strength.  Note regarding drug source type:  OxyContin is an Innovator Multi-Source Drug as, although the patents have not yet expired, other companies have authorized generics to OxyContin on the market.  General comments on Cost Increase Factors: As a private company, we do not publicly disclose a majority of this information. However, Purdue Pharma LP does continue to make significant investments into the research and development of new medicines to address unmet medical needs of patients. We are focusing our research and development efforts in various therapeutic areas, including oncology, non-pain CNS disorders (insomnia and ADHD), and non-opioid pain medications. Successful development of these therapies could produce both positive impacts for patients with unmet medical needs and the public health."
Rx0000056,Purdue Pharma LP,03/31/2021,59011048020,OXYCONTIN 80MG TABLETS HUD 20S,01/01/2021,24.16,507.29,08/24/2027,Innovator Multiple Source Drug,,1,,1,None,,,,,,,,,,,,"Note regarding patent dates: OxyContin patent expiration differs by product strength.  Note regarding drug source type:  OxyContin is an Innovator Multi-Source Drug as, although the patents have not yet expired, other companies have authorized generics to OxyContin on the market.  General comments on Cost Increase Factors: As a private company, we do not publicly disclose a majority of this information. However, Purdue Pharma LP does continue to make significant investments into the research and development of new medicines to address unmet medical needs of patients. We are focusing our research and development efforts in various therapeutic areas, including oncology, non-pain CNS disorders (insomnia and ADHD), and non-opioid pain medications. Successful development of these therapies could produce both positive impacts for patients with unmet medical needs and the public health."
Rx0000342,PureTek Corporation,09/30/2021,59088075900,"Empricaine II, Lidocaine2.5%/Prilocaine 2.5% cream USP, 30 g + Occlusive Dressing, 6cm x 7cm, Sterile,Trans.w/frame in pouch",09/17/2021,560.02,1820.00,,Single Source Drug,98,,,1,,1,,,,,,,,,,,
Rx0000356,"Radius Health, Inc.",03/31/2021,70539000101,TYMLOS 80 MCG Pen,01/01/2021,155.34,2121.72,04/28/2031,Single Source Drug,,1,"Radius generally makes decisions on price revisions annually based on market conditions and corporate strategy, a common practice across the industry. These decisions are designed to help us invest in bringing new medicines to market to address unmet patient needs and improve the lives of patients.  
     Radius takes into account several market and business considerations when setting a list price for a product, including, but not limited to:
  -  The clinical and health outcomes value of our products to patients and payors.
  -  Not only the budget impact to payers but also patient out of pocket costs to ensure that products reach the patients who need them.
  -  Responsible and competitive prices, in line with current treatment costs where other treatment options exist.
  -  Corporate business strategy, including costs and profitability.
  -  Consideration of other factors such as Annual CPI-U rates.
  - R&D investment priorities and budgets to identify future medicines to improve the lives of patients
  -  Radius does not maintain records that reflect how these factors were applied in the context of any particular product or price increase.",,The price increase was not necessitated by a change or improvement in the drug.,,,,,,,,,,,,"The information contained in this report is subject to the following limitations and assumptions. (1) Consistent with the relevant statutes and regulations, all information contained in this report is limited to that which Radius believes is otherwise in the public domain or publicly available.  (2) The patent expiration date contained in this report is limited to the patent information reported in the federal Food and Drug Administration’s Orange Book, as of 04/29/2021. As a result, the reported patent expiration date is limited to issued U.S. patents. Further, the reported patent expiration date does not reflect any pending patents, patent term extensions, pediatric exclusivity, or patent-related litigation, each of which is speculative and which may extend or shorten the reported expiration date. (3) Radius Health, Inc. did not acquire this product from another manufacturer within the previous five years. As a result, Radius Health has left columns N-U blank because they are not applicable to this product."
Rx0000356,"Radius Health, Inc.",03/31/2021,70539000102,TYMLOS 80 MCG Pen / Carton,01/01/2021,155.34,2121.72,04/28/2031,Single Source Drug,,1,"Radius generally makes decisions on price revisions annually based on market conditions and corporate strategy, a common practice across the industry. These decisions are designed to help us invest in bringing new medicines to market to address unmet patient needs and improve the lives of patients.  
     Radius takes into account several market and business considerations when setting a list price for a product, including, but not limited to:
  -  The clinical and health outcomes value of our products to patients and payors.
  -  Not only the budget impact to payers but also patient out of pocket costs to ensure that products reach the patients who need them.
  -  Responsible and competitive prices, in line with current treatment costs where other treatment options exist.
  -  Corporate business strategy, including costs and profitability.
  -  Consideration of other factors such as Annual CPI-U rates.
  - R&D investment priorities and budgets to identify future medicines to improve the lives of patients
  -  Radius does not maintain records that reflect how these factors were applied in the context of any particular product or price increase.",,The price increase was not necessitated by a change or improvement in the drug,,,,,,,,,,,,"The information contained in this report is subject to the following limitations and assumptions. (1) Consistent with the relevant statutes and regulations, all information contained in this report is limited to that which Radius believes is otherwise in the public domain or publicly available.  (2) The patent expiration date contained in this report is limited to the patent information reported in the federal Food and Drug Administration’s Orange Book, as of 04/29/2021. As a result, the reported patent expiration date is limited to issued U.S. patents. Further, the reported patent expiration date does not reflect any pending patents, patent term extensions, pediatric exclusivity, or patent-related litigation, each of which is speculative and which may extend or shorten the reported expiration date. (3) Radius Health, Inc. did not acquire this product from another manufacturer within the previous five years. As a result, Radius Health has left columns N-U blank because they are not applicable to this product."
Rx0000363,"Recordati Rare Diseases, inc.",03/31/2021,55292020111,"Chemet 100mg, 100 capsules, 1 bottle",01/06/2021,152.67,2061.06,,Single Source Drug,,1,"Increases of distribution, active pharmaceutical ingredients, marketing, and pharmacovigilance costs necessitate increasing our WAC price.",,Manufacturing changes contributed to increasing the WAC price.,,,,,,,,,,,,
Rx0000363,"Recordati Rare Diseases, inc.",03/31/2021,55292081155,"Cosmegen Inj 0.5mg, 1 vial",01/06/2021,204.43,2248.68,,Single Source Drug,,1,"Increases of distribution, active pharmaceutical ingredients, marketing, and pharmacovigilance costs necessitate increasing our WAC price.",,No changes/ improvements were made to this drug necessitating increasing our WAC price.,,,,,,,,,,,,
Rx0000363,"Recordati Rare Diseases, inc.",03/31/2021,55292010401,"Desoxyn 5mg, 100 tabs, 1 bottle",01/06/2021,170.17,1871.89,,Single Source Drug,,1,"Increases of distribution, active pharmaceutical ingredients, marketing, and pharmacovigilance costs necessitate increasing our WAC price.",,No changes/ improvements were made to this drug necessitating increasing our WAC price.,,,,,,,,,,,,
Rx0000363,"Recordati Rare Diseases, inc.",03/31/2021,52292012252,"NeoProfen Inj 2ml vial, 3 vials",01/06/2021,243.87,2682.52,03/02/2032,Single Source Drug,,1,"Increases of distribution, active pharmaceutical ingredients, marketing, and pharmacovigilance costs necessitate increasing our WAC price.",,No changes/ improvements were made to this drug necessitating increasing our WAC price.,,,,,,,,,,,,
Rx0000363,"Recordati Rare Diseases, inc.",03/31/2021,55292030401,"Tranxene 7.5 mg, 100 tabs, 1 bottle",01/06/2021,118.60,1304.58,,Single Source Drug,,1,"Increases of distribution, active pharmaceutical ingredients, marketing, and pharmacovigilance costs necessitate increasing our WAC price.",,No changes/ improvements were made to this drug necessitating increasing our WAC price.,,,,,,,,,,,,
Rx0000166,"Redhill Biopharma, Inc. ",03/31/2021,71068000110,AEMCOLO (rifamycin sodium) 12 194mg Oral Tablets,01/01/2021,5.13,176.37,05/03/2025,Single Source Drug,,1,,1,,1,10/18/2019,Cosmo Technologies,,1,"Please see Supporting Docs for full Press Release details.

RedHill did not purchase the product from Cosmo, but instead Cosmo purchased  1,714,286 ADS at an agreed value of $12 million as an upfront payment, plus the ADS as part of the 36.3 million investment into RedHill.",157.00,144.00,2018,144.00,https://reports.siera.oshpd.ca.gov/api/report/drug-pricing/attachment?id=470,
Rx0000239,"Rigel Pharmaceuticals, Inc.",06/30/2021,71332000101,Tavalisse 100 mg oral tablet 60 count,06/29/2021,590.00,12400.00,07/27/2032,Single Source Drug,,1,"Rigel's pricing decisions regarding the WAC price of a medication are determined after careful consideration of a number of interdependent factors, including a) the clinical and economic value of the particular therapy  b) the therapeutic category, its market dynamics, and competitor pricing; c) discounts provided to customers in both the commercial and government channels; d) patient support provided by Rigel to ensure patient access to life-saving and life-changing medications; e) overall research and development costs.",,This WAC increase is not necessitated by a change or improvement in the prescription drug.,,,,,,,,,,,,
Rx0000239,"Rigel Pharmaceuticals, Inc.",06/30/2021,71332000201,Tavalisse 150 mg oral tablet 60 count,06/29/2021,590.00,12400.00,07/27/2032,Single Source Drug,,1,"Rigel's pricing decisions regarding the WAC price of a medication are determined after careful consideration of a number of interdependent factors, including a) the clinical and economic value of the particular therapy  b) the therapeutic category, its market dynamics, and competitor pricing; c) discounts provided to customers in both the commercial and government channels; d) patient support provided by Rigel to ensure patient access to life-saving and life-changing medications; e) overall research and development costs.",,This WAC increase is not necessitated by a change or improvement in the prescription drug.,,,,,,,,,,,,
Rx0000095,"Salix Pharmaceuticals, Inc.",03/31/2021,65649041112,"ANUSOl-HC® (Hydrocortisone Acetate Suppository, USP) 25mg, 12",01/01/2021,49.71,678.89,,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.  No patent expiration date listed.
Rx0000095,"Salix Pharmaceuticals, Inc.",03/31/2021,65649041124,"ANUSOl-HC® (Hydrocortisone Acetate Suppository, USP) 25mg, 24",01/01/2021,99.41,1357.81,,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.  No patent expiration date listed.
Rx0000095,"Salix Pharmaceuticals, Inc.",03/31/2021,65649040130,"ANUSOl-HC® (Hydrocortisone Cream, USP) 2.5%, 30gm",01/01/2021,11.16,152.47,,Non-innovator Multiple Source Drug,,1,,1,,1,,,,,,,,,,,The product was not acquired within the last 5 years.  No patent expiration date listed.
